0,"[1974, 6158]","[3138.0, 7220.96]"
1,"[1974, 6154]","[2932.0384615384614, 7047.229166666667]"
2,"[1974, 6154]","[2801.5714285714284, 6991.254901960784]"
3,"[1974, 6004]","[2758.8653846153848, 6704.458333333333]"
4,"[1875, 5926]","[2702.867924528302, 6598.148936170212]"
5,"[1875, 5926]","[2543.96, 6673.5]"
6,"[1875, 5926]","[2398.6938775510203, 6598.901960784314]"
7,"[1875, 5860]","[2365.6666666666665, 6667.807692307692]"
8,"[1875, 5712]","[2335.08, 6637.52]"
9,"[1875, 5712]","[2342.901960784314, 6518.469387755102]"
10,"[1875, 5712]","[2300.6666666666665, 2047120.8979591837]"
11,"[1875, 5712]","[2257.6666666666665, 6412.591836734694]"
12,"[1832, 5712]","[2227.0196078431372, 6371.510204081633]"
13,"[1832, 5712]","[2153.063829787234, 6476.622641509434]"
14,"[1832, 5329]","[2076.255319148936, 6432.358490566037]"
15,"[1832, 5329]","[2039.0416666666667, 6438.9807692307695]"
16,"[1802, 5329]","[2119.078431372549, 6414.816326530612]"
17,"[1802, 5298]","[2222.58, 6291.18]"
18,"[1606, 5298]","[2128.6521739130435, 6366.759259259259]"
19,"[1606, 5298]","[2242.846153846154, 6260.0]"
20,"[1606, 5298]","[2314.705882352941, 6227.714285714285]"
21,"[1606, 5298]","[2261.8823529411766, 6248.591836734694]"
22,"[1606, 5298]","[2171.980769230769, 6081.854166666667]"
23,"[1606, 5298]","[2105.7708333333335, 6252.846153846154]"
24,"[1606, 5298]","[2163.265306122449, 6307.705882352941]"
25,"[1606, 5298]","[1982.108695652174, 6163.462962962963]"
26,"[1606, 5298]","[2022.5434782608695, 6285.666666666667]"
27,"[1606, 5298]","[2081.446808510638, 6134.226415094339]"
28,"[1606, 5298]","[1941.4893617021276, 6254.566037735849]"
29,"[1606, 5105]","[1939.9333333333334, 6119.818181818182]"
30,"[1606, 5105]","[2085258.75, 5920.596153846154]"
31,"[1606, 5105]","[2042746.5918367347, 5972.64705882353]"
32,"[1606, 5105]","[2167.9814814814813, 5719.630434782609]"
33,"[1606, 5105]","[2097.735849056604, 5778.978723404255]"
34,"[1606, 5083]","[2066.480769230769, 5749.166666666667]"
35,"[1606, 5083]","[2044.3584905660377, 5740.553191489362]"
36,"[1606, 4959]","[1968.46, 5851.46]"
37,"[1606, 4959]","[2005.7307692307693, 5663.645833333333]"
38,"[1606, 4904]","[2143.173076923077, 2088886.8958333333]"
39,"[1606, 4904]","[2096.725490196078, 5760.0]"
40,"[1606, 4904]","[2125.823529411765, 5737.959183673469]"
41,"[1606, 4904]","[1943.4255319148936, 5909.8490566037735]"
42,"[1606, 4904]","[1900.1777777777777, 5941.872727272727]"
43,"[1606, 4904]","[1934.3260869565217, 5997.907407407408]"
44,"[1606, 4904]","[2180.5471698113206, 5663.31914893617]"
45,"[1606, 4904]","[2230.5636363636363, 5539.844444444445]"
46,"[1606, 4904]","[2068.8958333333335, 5967.807692307692]"
47,"[1606, 4904]","[2116.25, 5734.520833333333]"
48,"[1606, 4904]","[2219.78, 5799.6]"
49,"[1606, 4904]","[2041.872340425532, 5973.924528301887]"
50,"[1606, 4904]","[1996.7551020408164, 5815.862745098039]"
51,"[1606, 4904]","[2028.3061224489795, 5868.725490196079]"
52,"[1606, 4904]","[1933.9148936170213, 5999.622641509434]"
53,"[1606, 4904]","[2190.169811320755, 5677.021276595745]"
54,"[1606, 4904]","[2160.25, 5720.645833333333]"
55,"[1606, 4904]","[2256.3333333333335, 5607.760869565217]"
56,"[1606, 4904]","[2196.301886792453, 5627.893617021276]"
57,"[1606, 4904]","[2018.34, 5823.86]"
58,"[1606, 4904]","[2085.92, 5848.88]"
59,"[1606, 4904]","[2028.8775510204082, 5765.392156862745]"
60,"[1606, 4904]","[2105.16, 5781.16]"
61,"[1606, 4904]","[2010.6170212765958, 5958.905660377359]"
62,"[1606, 4904]","[2183.1346153846152, 5709.208333333333]"
63,"[1606, 4904]","[2029.3061224489795, 5765.980392156863]"
64,"[1606, 4904]","[1981.4166666666667, 5925.346153846154]"
65,"[1606, 4904]","[1935.3695652173913, 6044.740740740741]"
66,"[1606, 4904]","[2085.16, 5863.62]"
67,"[1606, 4904]","[2069.4285714285716, 5879.490196078431]"
68,"[1606, 4904]","[1911.2391304347825, 6004.759259259259]"
69,"[1606, 4904]","[2108.26, 5829.3]"
70,"[1606, 4904]","[2050.7083333333335, 5894.615384615385]"
71,"[1606, 4904]","[2034.25, 5958.75]"
72,"[1606, 4904]","[2057.0204081632655, 5745.882352941177]"
73,"[1606, 4904]","[2059.901960784314, 5705.775510204082]"
74,"[1606, 4904]","[2219.072727272727, 5568.711111111111]"
75,"[1606, 4904]","[2180.1923076923076, 5651.666666666667]"
76,"[1606, 4904]","[2159.294117647059, 5753.775510204082]"
77,"[1606, 4904]","[2067.612244897959, 5892.6274509803925]"
78,"[1606, 4904]","[2112.8627450980393, 5770.34693877551]"
79,"[1606, 4904]","[2303.818181818182, 5585.0]"
80,"[1606, 4904]","[2042.4897959183672, 5908.666666666667]"
81,"[1606, 4904]","[2036.125, 5941.211538461538]"
82,"[1606, 4904]","[2139.38, 5820.38]"
83,"[1606, 4904]","[2072.2244897959185, 5863.529411764706]"
84,"[1606, 4904]","[2053.6326530612246, 5787.941176470588]"
85,"[1606, 4904]","[2109.2549019607845, 5696.7959183673465]"
86,"[1606, 4904]","[2076.5, 5730.42]"
87,"[1606, 4904]","[2027.5625, 5858.096153846154]"
88,"[1606, 4904]","[2067.8571428571427, 5827.901960784314]"
89,"[1606, 4904]","[2040.96, 5813.92]"
90,"[1606, 4904]","[2041.4166666666667, 5845.096153846154]"
91,"[1606, 4904]","[2052.795918367347, 5830.058823529412]"
92,"[1606, 4904]","[2056.8125, 5845.576923076923]"
93,"[1606, 4904]","[1973.8444444444444, 5902.327272727272]"
94,"[1606, 4904]","[1952.695652173913, 5979.259259259259]"
95,"[1606, 4904]","[2002027.24, 5744.62]"
96,"[1606, 4904]","[1925134.9423076923, 5709.916666666667]"
97,"[1606, 4904]","[2160.3076923076924, 5682.4375]"
98,"[1606, 4904]","[2052.8979591836733, 5781.568627450981]"
99,"[1606, 4904]","[2048.12, 5823.24]"
100,"[1606, 4904]","[2156.3333333333335, 5790.122448979592]"
101,"[1606, 4904]","[2093.14, 5806.42]"
102,"[1606, 4904]","[2134.64, 5866.6]"
103,"[1606, 4904]","[2046.530612244898, 5860.470588235294]"
104,"[1606, 4904]","[2011.3333333333333, 5887.365384615385]"
105,"[1606, 4904]","[2069.78, 5864.22]"
106,"[1606, 4904]","[2105.38, 5881.56]"
107,"[1606, 4904]","[1973.1875, 5909.634615384615]"
108,"[1606, 4904]","[2008.4791666666667, 6033.442307692308]"
109,"[1606, 4904]","[1989.1666666666667, 5925.557692307692]"
110,"[1606, 4904]","[2113.14, 5819.52]"
111,"[1606, 4904]","[2120.16, 5818.0]"
112,"[1606, 4904]","[2043.9183673469388, 5930.607843137255]"
113,"[1606, 4904]","[2097.9591836734694, 5941.882352941177]"
114,"[1606, 4904]","[2057.7450980392155, 5771.673469387755]"
115,"[1606, 4904]","[2070.6923076923076, 5724.0625]"
116,"[1606, 4904]","[2028.9591836734694, 5865.196078431372]"
117,"[1606, 4904]","[2144.0, 5814.32]"
118,"[1606, 4904]","[2137.867924528302, 5694.829787234043]"
119,"[1606, 4904]","[2107.962962962963, 5567.45652173913]"
120,"[1606, 4904]","[2032.94, 5858.72]"
121,"[1606, 4904]","[2137.480769230769, 5695.291666666667]"
122,"[1547, 4904]","[2183.4423076923076, 5698.229166666667]"
123,"[1547, 4904]","[2153.8039215686276, 5774.122448979592]"
124,"[1547, 4904]","[1979.2340425531916, 5946.811320754717]"
125,"[1547, 4904]","[2099.326530612245, 5759.333333333333]"
126,"[1547, 4904]","[2053.326530612245, 5869.490196078431]"
127,"[1547, 4904]","[2051.14, 5833.0]"
128,"[1547, 4904]","[1955.723404255319, 5961.0]"
129,"[1547, 4904]","[2009.3877551020407, 5791.0392156862745]"
130,"[1547, 4904]","[2058.74, 5800.98]"
131,"[1547, 4904]","[2142.176470588235, 5765.367346938776]"
132,"[1547, 4904]","[2130.846153846154, 5712.166666666667]"
133,"[1547, 4904]","[2085.5, 5718.92]"
134,"[1547, 4904]","[2040.04, 5776.8]"
135,"[1547, 4904]","[1973.3265306122448, 5837.568627450981]"
136,"[1547, 4904]","[2093.2115384615386, 5719.666666666667]"
137,"[1547, 4904]","[2094.98, 5794.54]"
138,"[1547, 4904]","[2317.719298245614, 5435.116279069767]"
139,"[1547, 4904]","[2123.169811320755, 5742.234042553191]"
140,"[1547, 4904]","[2101.4901960784314, 5820.326530612245]"
141,"[1547, 4904]","[2142.921568627451, 5764.081632653061]"
142,"[1547, 4904]","[2056.1, 5827.62]"
143,"[1547, 4904]","[2083.4, 5851.14]"
144,"[1547, 4904]","[1995.3541666666667, 5901.846153846154]"
145,"[1547, 4904]","[2032.1960784313726, 5779.6122448979595]"
146,"[1547, 4904]","[2058.4423076923076, 5754.8125]"
147,"[1547, 4904]","[1995.8775510204082, 5821.392156862745]"
148,"[1547, 4904]","[2093.9411764705883, 5820.632653061224]"
149,"[1547, 4904]","[2110.725490196078, 5849.6122448979595]"
150,"[1547, 4904]","[1961.5833333333333, 5947.4807692307695]"
151,"[1547, 4904]","[2060.7843137254904, 5835.081632653061]"
152,"[1547, 4904]","[2078.153846153846, 5844.729166666667]"
153,"[1547, 4904]","[2078.6326530612246, 5888.823529411765]"
154,"[1547, 4904]","[2090.14, 5760.68]"
155,"[1547, 4904]","[2196.685185185185, 5606.108695652174]"
156,"[1547, 4904]","[2031.061224489796, 5809.6274509803925]"
157,"[1547, 4904]","[2038.0, 5841.34]"
158,"[1547, 4904]","[2085.58, 5857.18]"
159,"[1547, 4904]","[2056.7916666666665, 6011.0192307692305]"
160,"[1547, 4904]","[2061.183673469388, 5963.862745098039]"
161,"[1547, 4904]","[2086.3846153846152, 5741.0625]"
162,"[1547, 4904]","[2078.5686274509803, 5719.755102040816]"
163,"[1547, 4904]","[2141.3653846153848, 5709.104166666667]"
164,"[1547, 4904]","[1982.5652173913043, 5944.87037037037]"
165,"[1547, 4904]","[2085316.25, 5848.923076923077]"
166,"[1547, 4904]","[2039.734693877551, 5811.549019607844]"
167,"[1547, 4904]","[2104.1960784313724, 5808.183673469388]"
168,"[1547, 4904]","[2006.4489795918366, 5916.098039215686]"
169,"[1547, 4904]","[1965.2444444444445, 6119.8]"
170,"[1547, 4904]","[1990.125, 5971.307692307692]"
171,"[1547, 4904]","[1952.0434782608695, 6044.111111111111]"
172,"[1547, 4904]","[1982.8775510204082, 5787.843137254902]"
173,"[1547, 4904]","[2129.269230769231, 5742.354166666667]"
174,"[1547, 4904]","[2144.1960784313724, 5868.0204081632655]"
175,"[1547, 4904]","[2120.88, 5895.54]"
176,"[1547, 4904]","[2134.96, 5911.2]"
177,"[1547, 4904]","[2043.8775510204082, 6002.0]"
178,"[1547, 4904]","[2057.88, 5931.52]"
179,"[1547, 4904]","[2031.7083333333333, 5953.0]"
180,"[1547, 4904]","[2106.9607843137255, 5751.3877551020405]"
181,"[1547, 4904]","[2037.76, 5823.22]"
182,"[1547, 4904]","[2039.58, 5862.48]"
183,"[1547, 4904]","[2110.4528301886794, 5734.595744680851]"
184,"[1547, 4904]","[2187.9814814814813, 5674.717391304348]"
185,"[1547, 4904]","[2175.3584905660377, 5705.829787234043]"
186,"[1547, 4904]","[2059.8979591836733, 5818.941176470588]"
187,"[1547, 4904]","[2077.5833333333335, 5848.942307692308]"
188,"[1547, 4904]","[2110.408163265306, 5895.156862745098]"
189,"[1547, 4904]","[2090.86, 5822.04]"
190,"[1547, 4904]","[2088.816326530612, 5864.098039215686]"
191,"[1547, 4904]","[1961.2978723404256, 5927.698113207547]"
192,"[1547, 4904]","[2080.82, 5804.34]"
193,"[1547, 4904]","[2029.6734693877552, 5927.137254901961]"
194,"[1547, 4904]","[2000.0425531914893, 5963.452830188679]"
195,"[1547, 4904]","[2068.4, 5815.36]"
