0,"[2357, 6523]","[3044.8627450980393, 7288.9795918367345]"
1,"[2357, 6157]","[2898.185185185185, 7011.326086956522]"
2,"[2357, 6157]","[2801.9411764705883, 6993.510204081633]"
3,"[2357, 6157]","[2736.372549019608, 6913.755102040816]"
4,"[1843, 5651]","[2600.04, 6800.4]"
5,"[1843, 5651]","[2585.88, 6744.28]"
6,"[1843, 5651]","[2567.156862745098, 6771.918367346939]"
7,"[1791, 5651]","[2604.3076923076924, 6667.125]"
8,"[1791, 5651]","[2520.8490566037735, 6518.829787234043]"
9,"[1791, 5651]","[2496.240740740741, 6499.195652173913]"
10,"[1652, 5651]","[2457.8039215686276, 6518.857142857143]"
11,"[1652, 5651]","[2328.4117647058824, 6416.285714285715]"
12,"[1652, 5651]","[2413.6923076923076, 6419.854166666667]"
13,"[1652, 5651]","[2361.061224489796, 6434.019607843137]"
14,"[1652, 5651]","[2413.26, 6373.46]"
15,"[1652, 5651]","[2408.156862745098, 6419.244897959184]"
16,"[1652, 5651]","[2479.607843137255, 6382.265306122449]"
17,"[1652, 5651]","[2467.240740740741, 6305.54347826087]"
18,"[1652, 5651]","[2483.943396226415, 6260.659574468085]"
19,"[1652, 5651]","[2434.9423076923076, 6301.875]"
20,"[1652, 5651]","[2352.5576923076924, 6376.625]"
21,"[1652, 5651]","[2334.627450980392, 6419.040816326531]"
22,"[1652, 5651]","[2430.9622641509436, 6245.234042553191]"
23,"[1652, 5651]","[2374.52, 6326.3]"
24,"[1652, 5651]","[2402.54, 6240.76]"
25,"[1652, 5651]","[2465.826923076923, 6217.1875]"
26,"[1652, 5552]","[2544.943396226415, 6142.765957446809]"
27,"[1652, 5482]","[2465.490909090909, 6104.2444444444445]"
28,"[1652, 5482]","[2428.519230769231, 6145.5]"
29,"[1652, 5429]","[2467.576923076923, 6097.5]"
30,"[1652, 5429]","[2307.2708333333335, 6192.75]"
31,"[1652, 5429]","[2463.576923076923, 6121.625]"
32,"[1652, 5429]","[2322.0625, 6200.192307692308]"
33,"[1652, 5429]","[2330.2083333333335, 6117.173076923077]"
34,"[1652, 5429]","[2389.6792452830186, 6005.425531914893]"
35,"[1652, 5429]","[2467.346153846154, 5832.125]"
36,"[1652, 4963]","[2391.78, 5910.92]"
37,"[1652, 4963]","[2291.1372549019607, 5904.632653061224]"
38,"[1652, 4963]","[2307.0, 5950.549019607844]"
39,"[1652, 4963]","[2306.8125, 5924.173076923077]"
40,"[1652, 4963]","[2372.6530612244896, 6003.058823529412]"
41,"[1652, 4963]","[2450.44, 5938.48]"
42,"[1652, 4963]","[2376.2291666666665, 5943.634615384615]"
43,"[1652, 4963]","[2452.1153846153848, 5845.229166666667]"
44,"[1652, 4963]","[2305.5625, 6025.9807692307695]"
45,"[1652, 4963]","[2270.5, 6027.666666666667]"
46,"[1652, 4963]","[2338.8490566037735, 5746.765957446809]"
47,"[1652, 4963]","[2318.0, 5883.857142857143]"
48,"[1652, 4963]","[2322.235294117647, 5940.9795918367345]"
49,"[1652, 4963]","[2245.5510204081634, 5931.882352941177]"
50,"[1652, 4963]","[2398.470588235294, 5923.571428571428]"
51,"[1652, 4963]","[2371.6470588235293, 5929.081632653061]"
52,"[1652, 4963]","[2271.1666666666665, 6049.4807692307695]"
53,"[1652, 4963]","[2374.2115384615386, 5920.5625]"
54,"[1652, 4963]","[2216.5833333333335, 5930.326923076923]"
55,"[1652, 4963]","[2231.9583333333335, 5932.057692307692]"
56,"[1652, 4963]","[2282.8823529411766, 5931.306122448979]"
57,"[1652, 4963]","[2219.096153846154, 5857.479166666667]"
58,"[1652, 4963]","[2336.537037037037, 5662.978260869565]"
59,"[1652, 4963]","[2265.469387755102, 5892.882352941177]"
60,"[1652, 4963]","[2303.553191489362, 6006.509433962264]"
61,"[1652, 4963]","[2267.5106382978724, 5997.169811320755]"
62,"[1652, 4963]","[2283.84, 5858.16]"
63,"[1652, 4963]","[2342.34, 5851.58]"
64,"[1652, 4963]","[2278.8979591836733, 5837.294117647059]"
65,"[1652, 4963]","[2179.0416666666665, 5950.75]"
66,"[1652, 4963]","[2293.68, 5925.26]"
67,"[1652, 4963]","[2285.596153846154, 5814.833333333333]"
68,"[1652, 4963]","[2282.980769230769, 5716.6875]"
69,"[1652, 4963]","[2238.64, 5896.96]"
70,"[1652, 4963]","[2116.191489361702, 6056.547169811321]"
71,"[1652, 4963]","[2191.204081632653, 5925.882352941177]"
72,"[1652, 4963]","[2151.326923076923, 5873.25]"
73,"[1652, 4963]","[2104.7, 5960.48]"
74,"[1652, 4963]","[2049.04, 5942.32]"
75,"[1652, 4963]","[2167.3333333333335, 5937.673469387755]"
76,"[1652, 4963]","[2092.0625, 5941.673076923077]"
77,"[1652, 4963]","[2197.0, 5904.530612244898]"
78,"[1652, 4963]","[2158.901960784314, 5931.285714285715]"
79,"[1652, 4963]","[2245.8823529411766, 5948.34693877551]"
80,"[1652, 4963]","[2109.0196078431372, 5880.428571428572]"
81,"[1652, 4963]","[2081.122448979592, 5946.294117647059]"
82,"[1652, 4963]","[2128.36, 5866.54]"
83,"[1652, 4963]","[2135.576923076923, 5802.020833333333]"
84,"[1652, 4963]","[2172.6603773584907, 5752.936170212766]"
85,"[1652, 4963]","[2133.823529411765, 5873.877551020408]"
86,"[1652, 4963]","[1968.4791666666667, 6061.557692307692]"
