0,2426,3380.54
1,2426,3226.75
2,2411,3122.43
3,2379,3025.39
4,2168,2986.46
5,2168,2979.01
6,2168,2901.94
7,1757,2897.52
8,1757,2837.96
9,1757,2827.83
10,1757,2823.06
11,1757,2796.02
12,1757,2761.15
13,1757,2712.61
14,1757,2702.87
15,1757,2685.91
16,1749,2658.95
17,1749,2624.42
18,1749,2562.66
19,1749,2633.6
20,1749,2595.39
21,1749,2615.82
22,1749,2575.6
23,1749,2537.16
24,1749,2558.54
25,1749,2527.85
26,1749,2583.4
27,1749,2562.15
28,1749,2543.9
29,1749,2536.92
30,1749,2499.63
31,1749,2470.46
32,1749,2473.66
33,1749,2515.5
34,1749,2492.93
35,1749,2446.15
36,1749,2433.94
37,1749,2429.87
38,1749,2463.27
39,1746,2439.18
40,1746,2398.5
41,1746,2414.26
42,1746,2441.24
43,1744,2387.69
44,1744,2396.53
45,1744,2413.48
46,1744,2401.09
47,1744,2422.82
48,1744,2392.23
49,1744,2384.79
50,1744,2359.9
51,1744,2400.06
52,1744,2397.65
53,1744,2387.24
54,1744,2356.64
55,1744,2335.85
56,1744,2309.19
57,1744,2350.72
58,1744,2353.52
59,1744,2340.0
60,1744,2274.98
61,1744,2298.43
62,1744,2319.33
63,1744,2306.19
64,1744,2371.75
65,1744,2332.56
66,1744,2331.93
67,1744,2333.62
68,1744,2328.23
69,1744,2374.36
70,1744,2325.65
71,1744,2364.19
72,1744,2371.82
73,1744,2340.96
74,1744,2383.84
75,1744,2372.51
76,1744,2378.95
77,1744,2350.25
78,1744,2358.97
79,1744,2370.98
80,1744,2338.69
81,1744,2369.07
82,1744,2377.8
83,1744,2410.14
84,1744,2388.42
85,1744,2358.3
86,1744,2338.6
87,1744,2328.78
88,1744,2358.69
89,1744,2359.07
90,1744,2330.14
91,1744,2335.04
92,1744,2307.37
93,1744,2333.99
94,1744,2329.88
95,1744,2324.51
96,1744,2344.05
97,1744,2347.28
98,1744,2354.86
99,1744,2312.34
100,1744,2336.75
101,1744,2319.08
102,1744,2382.57
103,1744,2351.15
104,1744,2386.91
105,1744,2341.72
106,1744,2329.1
107,1744,2368.95
108,1744,2324.07
109,1744,2333.39
110,1744,2358.64
111,1744,2333.07
112,1744,2368.75
113,1744,2330.88
114,1744,2331.77
115,1744,2327.41
116,1744,2340.92
117,1744,2378.92
118,1744,2356.01
119,1744,2326.76
120,1744,2321.59
121,1744,2380.33
122,1744,2357.51
123,1744,2354.83
124,1744,2334.47
125,1744,2253.7
126,1744,2285.47
127,1744,2312.98
128,1744,2312.88
129,1744,2318.14
130,1614,2251.53
131,1614,2322.15
132,1614,2282.51
133,1614,2250.33
134,1614,2307.28
135,1614,2350.63
136,1614,2287.42
137,1614,2231.59
138,1614,2313.67
139,1614,2295.41
140,1614,2359.02
141,1614,2273.35
142,1614,2298.36
143,1614,2279.44
144,1614,2283.47
145,1614,2328.45
146,1614,2282.59
147,1614,2320.72
148,1614,2259.59
149,1614,2294.95
150,1614,2333.48
151,1614,2359.27
152,1614,2325.57
153,1614,2268.05
154,1614,2307.06
155,1614,2321.57
156,1614,2313.82
157,1614,2287.82
158,1614,2277.15
159,1614,2252.51
160,1614,2218.69
161,1614,2216.59
162,1614,2245.41
163,1614,2247.84
164,1614,2214.93
165,1614,2250.59
166,1614,2264.43
167,1614,2301.43
168,1614,2279.02
169,1614,2306.56
170,1614,2277.64
171,1614,2248.68
172,1614,2253.84
173,1614,2261.97
174,1614,2234.03
175,1614,2223.71
176,1614,2239.49
177,1614,2281.86
178,1614,2295.18
179,1614,2270.03
180,1614,2284.27
181,1614,2285.57
182,1614,2232.07
183,1614,2262.38
184,1614,2252.78
185,1614,2234.19
186,1614,2252.02
187,1614,2228.13
188,1614,2211.05
189,1614,2245.8
190,1614,2226.58
191,1614,2274.05
192,1614,2250.68
193,1614,2245.49
194,1614,2199.56
195,1614,2267.67
196,1614,2237.31
197,1614,2250.4
198,1614,2250.17
199,1614,2263.75
200,1614,2265.08
201,1614,2263.63
202,1614,2271.95
203,1614,2210.28
204,1614,2259.75
205,1614,2309.24
206,1614,2289.07
207,1614,2270.33
208,1614,2252.38
209,1614,2233.57
210,1614,2252.28
211,1614,2298.35
212,1614,2255.6
213,1614,2243.73
214,1614,2235.6
215,1614,2239.26
216,1614,2231.47
217,1614,2258.54
218,1614,2270.55
219,1614,2231.67
220,1614,2253.48
221,1614,2262.75
222,1614,2237.48
223,1614,2266.07
224,1614,2220.73
225,1614,2213.91
226,1614,2267.85
227,1614,2285.25
228,1614,2293.18
229,1614,2281.0
230,1614,2256.0
231,1614,2240.62
232,1614,2239.1
233,1614,2242.81
234,1614,2275.68
235,1614,2277.34
236,1614,2283.42
237,1614,2253.5
238,1614,2233.89
239,1614,2256.83
240,1614,2253.54
241,1614,2224.07
242,1614,2236.93
243,1614,2237.48
244,1614,2220.36
245,1614,2233.25
246,1614,2198.82
247,1614,2267.94
248,1614,2198.51
249,1614,2199.3
250,1614,2240.91
251,1614,2273.1
252,1614,2248.78
253,1614,2263.7
254,1614,2253.23
255,1614,2218.14
256,1614,2232.09
257,1614,2294.48
258,1614,2264.66
259,1614,2251.19
260,1614,2235.9
261,1614,2246.67
262,1614,2284.71
263,1614,2263.92
264,1614,2228.99
265,1614,2221.26
266,1614,2247.43
267,1614,2211.71
268,1614,2269.38
269,1614,2282.03
270,1614,2256.78
271,1614,2267.05
272,1614,2279.75
273,1614,2266.26
274,1614,2290.13
275,1614,2271.59
276,1614,2247.87
277,1614,2201.69
278,1614,2218.46
279,1614,2215.7
280,1614,2247.73
281,1614,2253.57
282,1614,2234.73
283,1614,2253.62
284,1614,2246.97
285,1614,2247.25
286,1614,2243.78
287,1614,2253.22
288,1614,2250.4
289,1614,2261.08
290,1614,2230.05
291,1614,2211.88
292,1614,2228.78
293,1614,2193.34
294,1614,2211.07
295,1614,2260.83
296,1614,2214.56
297,1614,2249.81
298,1614,2246.04
299,1614,2264.65
300,1614,2262.48
301,1614,2265.31
302,1614,2238.57
303,1614,2223.29
304,1614,2195.79
305,1614,2232.17
306,1614,2246.8
307,1614,2211.39
308,1614,2239.38
309,1614,2199.51
310,1614,2234.56
311,1614,2233.27
312,1528,2160.8
313,1528,2215.4
314,1528,2209.08
315,1528,2236.6
316,1528,2249.69
317,1528,2213.34
318,1528,2192.81
319,1528,2195.63
320,1528,2178.35
321,1528,2226.34
322,1528,2219.52
323,1528,2237.18
324,1528,2162.02
325,1528,2234.23
326,1528,2217.73
327,1528,2242.04
328,1528,2257.59
329,1528,2300.62
330,1528,2231.85
331,1528,2221.98
332,1528,2218.47
333,1528,2245.3
334,1528,2291.49
335,1528,2258.74
336,1528,2269.34
337,1528,2217.36
338,1528,2227.4
339,1528,2186.07
340,1528,2199.66
341,1528,2247.24
342,1528,2244.24
343,1528,2181.67
344,1528,2168.78
345,1528,2185.29
346,1528,2199.95
347,1528,2204.75
348,1528,2250.74
349,1528,2196.99
350,1528,2212.73
351,1528,2176.56
352,1528,2218.16
353,1528,2237.94
354,1528,2161.5
355,1528,2190.84
356,1528,2193.6
357,1528,2179.52
358,1528,2149.08
359,1528,2185.85
360,1528,2221.59
361,1528,2184.68
362,1528,2188.56
363,1528,2215.74
364,1528,2212.03
365,1528,2224.47
366,1528,2189.43
367,1528,2211.6
368,1528,2224.28
369,1528,2161.34
370,1528,2213.86
371,1528,2229.41
372,1528,2213.04
373,1528,2224.91
374,1528,2207.89
375,1528,2159.94
376,1528,2196.92
377,1528,2208.84
378,1528,2202.83
379,1528,2197.47
380,1528,2204.4
381,1528,2257.13
382,1528,2239.93
383,1528,2224.1
384,1528,2248.98
385,1528,2270.13
386,1528,2220.21
387,1528,2272.41
388,1528,2241.49
389,1528,2215.52
390,1528,2229.79
391,1528,2172.83
392,1528,2214.76
393,1528,2217.3
394,1528,2201.46
395,1528,2218.27
396,1528,2223.64
397,1528,2192.28
398,1528,2215.69
399,1528,2221.42
400,1528,2236.89
401,1528,2211.76
402,1528,2172.56
403,1528,2207.16
404,1528,2192.91
405,1528,2228.82
406,1528,2222.14
407,1528,2229.2
408,1528,2210.69
409,1433,2240.38
410,1433,2187.05
411,1433,2221.71
412,1433,2190.24
413,1433,2151.89
414,1433,2184.33
415,1433,2201.21
416,1433,2181.62
417,1433,2154.56
418,1433,2140.87
419,1433,2213.97
420,1426,2172.0
421,1426,2209.57
422,1426,2135.1
423,1426,2136.24
424,1426,2216.28
425,1426,2242.49
426,1426,2173.83
427,1426,2172.13
428,1426,2148.49
429,1426,2145.51
