0,"[1752, 6270]","[2166.3673469387754, 7138.549019607844]"
1,"[1752, 6154]","[2050.2244897959185, 6889.588235294118]"
2,"[1620, 5954]","[1955.142857142857, 6677.156862745098]"
3,"[1501, 5582]","[1890.54, 6540.32]"
4,"[1501, 5582]","[1849.34, 6421.84]"
5,"[1501, 5582]","[1804.12, 6356.22]"
6,"[1501, 5582]","[1766.34, 6288.84]"
7,"[1501, 5582]","[1736.52, 6228.14]"
8,"[1501, 5582]","[1708.9, 6196.46]"
9,"[1501, 5494]","[1686.38, 6165.52]"
10,"[1468, 5494]","[1670.32, 6162.18]"
11,"[1468, 5494]","[1651.84, 6155.36]"
12,"[1468, 5494]","[1634.56, 6149.1]"
13,"[1468, 5494]","[1622.6, 6113.1]"
14,"[1468, 5494]","[1607.22, 6071.08]"
15,"[1468, 5494]","[1589.78, 6029.62]"
16,"[1400, 5443]","[1572.2, 5926.24]"
17,"[1400, 5432]","[1559.38, 5897.42]"
18,"[1400, 5432]","[1542.74, 5889.82]"
19,"[1400, 5432]","[1516.52, 5889.82]"
20,"[1225, 5432]","[1488.74, 5883.22]"
21,"[1225, 5432]","[1466.24, 5874.2]"
22,"[1225, 5432]","[1445.9, 5867.52]"
23,"[1225, 5432]","[1428.28, 5858.3]"
24,"[1225, 5432]","[1415.8, 5840.26]"
25,"[1225, 5432]","[1400.2, 5824.44]"
26,"[1225, 5432]","[1381.32, 5808.1]"
27,"[1225, 5432]","[1369.0, 5794.56]"
28,"[1225, 5432]","[1363.32, 5782.94]"
29,"[1225, 5432]","[1348.8, 5775.22]"
30,"[1225, 5432]","[1337.44, 5775.22]"
31,"[1225, 5432]","[1324.56, 5768.78]"
32,"[1225, 5432]","[1312.3, 5768.78]"
33,"[1225, 5432]","[1292.98, 5768.78]"
34,"[1225, 5432]","[1283.98, 5768.78]"
35,"[1225, 5432]","[1283.34, 5768.78]"
36,"[1166, 5432]","[1280.84, 5768.46]"
37,"[1166, 5432]","[1280.68, 5768.06]"
38,"[1151, 5432]","[1277.02, 5767.9]"
39,"[1151, 5432]","[1276.24, 5767.9]"
40,"[1151, 5432]","[1275.44, 5767.9]"
41,"[1151, 5432]","[1272.62, 5767.9]"
42,"[1151, 5432]","[1266.82, 5767.9]"
43,"[1151, 5432]","[1265.44, 5767.9]"
44,"[1151, 5432]","[1259.8, 5767.9]"
45,"[1151, 5432]","[1254.24, 5767.9]"
46,"[1151, 5432]","[1244.2, 5767.9]"
47,"[1151, 5432]","[1233.14, 5766.74]"
