0,"[1696, 6178]","[2120.3061224489797, 7342.0392156862745]"
1,"[1451, 6178]","[1977.5510204081634, 7099.9607843137255]"
2,"[1451, 6178]","[1895.68, 6914.92]"
3,"[1451, 5980]","[1818.8823529411766, 6691.040816326531]"
4,"[1451, 5980]","[1759.6, 6588.64]"
5,"[1451, 5980]","[1726.04, 6471.82]"
6,"[1451, 5980]","[1683.36, 6387.32]"
7,"[1419, 5890]","[1650.92, 6314.04]"
8,"[1385, 5890]","[1633.48, 6280.56]"
9,"[1385, 5890]","[1598.44, 6248.22]"
10,"[1385, 5571]","[1569.78, 6211.4]"
11,"[1329, 5571]","[1508.7, 6129.26]"
12,"[1320, 5571]","[1462.72, 6116.9]"
13,"[1302, 5571]","[1409.74, 6081.82]"
14,"[1233, 5571]","[1373.4, 6043.68]"
15,"[1233, 5571]","[1353.94, 6009.14]"
16,"[1212, 5571]","[1331.6, 5980.94]"
17,"[1175, 5571]","[1302.32, 5949.2]"
18,"[1126, 5571]","[1272.7, 5915.42]"
19,"[1111, 5516]","[1246.6, 5870.92]"
20,"[1111, 5516]","[1224.2, 5861.16]"
21,"[1111, 5516]","[1208.54, 5852.12]"
22,"[1111, 5516]","[1201.48, 5847.18]"
23,"[1111, 5516]","[1191.7, 5843.0]"
24,"[1111, 5516]","[1182.16, 5843.0]"
25,"[1111, 5516]","[1173.7, 5838.82]"
26,"[1111, 5516]","[1170.72, 5833.66]"
27,"[1111, 5516]","[1170.06, 5833.62]"
28,"[1111, 5516]","[1168.84, 5833.62]"
29,"[1111, 5516]","[1166.86, 5829.2]"
30,"[1111, 5516]","[1164.68, 5829.2]"
31,"[1111, 5516]","[1163.58, 5824.78]"
32,"[1111, 5516]","[1161.88, 5820.36]"
33,"[1111, 5516]","[1159.84, 5820.36]"
34,"[1111, 5516]","[1157.84, 5820.36]"
35,"[1111, 5516]","[1156.4, 5814.74]"
36,"[1111, 5516]","[1153.22, 5814.74]"
37,"[1111, 5516]","[1151.76, 5814.74]"
38,"[1111, 5516]","[1150.98, 5814.74]"
39,"[1111, 5516]","[1150.7, 5814.74]"
40,"[1111, 5516]","[1150.62, 5814.74]"
41,"[1111, 5516]","[1150.28, 5814.74]"
42,"[1111, 5516]","[1150.02, 5814.74]"
43,"[1111, 5516]","[1149.86, 5814.74]"
44,"[1111, 5516]","[1149.6, 5814.74]"
45,"[1111, 5516]","[1149.24, 5814.74]"
46,"[1111, 5516]","[1148.74, 5814.74]"
47,"[1111, 5516]","[1148.06, 5814.74]"
48,"[1111, 5516]","[1148.06, 5814.74]"
