0,"[1734, 6262]","[2221.450980392157, 7188.306122448979]"
1,"[1717, 6262]","[2105.26, 6972.36]"
2,"[1717, 5966]","[2007.04, 6801.6]"
3,"[1717, 5966]","[1945.764705882353, 6706.0]"
4,"[1590, 5932]","[1875.0, 6627.44]"
5,"[1590, 5737]","[1817.74, 6559.14]"
6,"[1469, 5737]","[1762.28, 6477.46]"
7,"[1469, 5737]","[1734.68, 6448.18]"
8,"[1469, 5737]","[1712.02, 6425.76]"
9,"[1469, 5737]","[1673.42, 6424.74]"
10,"[1336, 5737]","[1631.42, 6407.08]"
11,"[1336, 5737]","[1577.78, 6402.42]"
12,"[1336, 5737]","[1546.14, 6396.94]"
13,"[1336, 5737]","[1528.36, 6378.4]"
14,"[1336, 5737]","[1523.06, 6351.78]"
15,"[1336, 5737]","[1508.02, 6317.4]"
16,"[1336, 5737]","[1487.48, 6265.18]"
17,"[1336, 5737]","[1469.86, 6226.64]"
18,"[1336, 5475]","[1457.34, 6173.12]"
19,"[1336, 5475]","[1453.68, 6135.6]"
20,"[1336, 5475]","[1452.02, 6096.74]"
21,"[1253, 5475]","[1440.68, 6088.34]"
22,"[1253, 5475]","[1428.52, 6070.58]"
23,"[1253, 5475]","[1417.02, 6058.88]"
24,"[1253, 5475]","[1393.64, 6054.6]"
25,"[1253, 5475]","[1369.5, 6051.98]"
26,"[1253, 5475]","[1363.66, 6044.0]"
27,"[1253, 5475]","[1357.42, 6036.94]"
28,"[1253, 5475]","[1350.28, 6036.94]"
29,"[1253, 5475]","[1345.64, 6036.94]"
30,"[1253, 5475]","[1340.32, 6022.16]"
31,"[1253, 5475]","[1333.64, 6000.38]"
32,"[1253, 5444]","[1327.76, 5941.3]"
33,"[1253, 5444]","[1323.16, 5922.92]"
34,"[1253, 5444]","[1316.3, 5892.64]"
35,"[1253, 5218]","[1309.94, 5857.26]"
36,"[1253, 5218]","[1309.06, 5838.94]"
37,"[1253, 5218]","[1308.48, 5828.6]"
38,"[1253, 5218]","[1307.9, 5821.64]"
39,"[1253, 5218]","[1307.32, 5819.04]"
40,"[1253, 5218]","[1307.32, 5808.62]"
41,"[1253, 5218]","[1306.16, 5797.64]"
42,"[1253, 5218]","[1305.0, 5785.14]"
43,"[1253, 5218]","[1303.84, 5784.34]"
44,"[1253, 5218]","[1302.68, 5784.14]"
45,"[1253, 5218]","[1299.78, 5783.78]"
46,"[1253, 5218]","[1295.14, 5774.58]"
47,"[1253, 5218]","[1287.6, 5774.58]"
48,"[1253, 5218]","[1284.12, 5772.08]"
49,"[1253, 5218]","[1276.58, 5772.08]"
50,"[1253, 5218]","[1270.2, 5764.44]"
51,"[1253, 5218]","[1264.98, 5750.26]"
52,"[1253, 5218]","[1262.66, 5733.52]"
53,"[1253, 5218]","[1258.02, 5718.54]"
54,"[1253, 5218]","[1256.28, 5717.56]"
55,"[1253, 5218]","[1254.54, 5711.24]"
56,"[1253, 5218]","[1253.96, 5711.24]"
57,"[1253, 5218]","[1253.96, 5711.24]"
58,"[1253, 5218]","[1253.96, 5711.24]"
59,"[1253, 5218]","[1253.96, 5711.24]"
60,"[1253, 5218]","[1253.96, 5709.18]"
61,"[1253, 5218]","[1253.96, 5709.18]"
62,"[1253, 5218]","[1253.96, 5709.18]"
63,"[1253, 5218]","[1253.96, 5709.18]"
64,"[1253, 5218]","[1253.96, 5709.18]"
65,"[1253, 5218]","[1253.96, 5709.18]"
66,"[1253, 5218]","[1253.96, 5709.18]"
67,"[1253, 5218]","[1253.96, 5709.18]"
68,"[1253, 5218]","[1253.96, 5709.18]"
69,"[1253, 5218]","[1253.96, 5709.18]"
70,"[1253, 5218]","[1253.96, 5709.18]"
71,"[1253, 5218]","[1253.96, 5709.18]"
72,"[1253, 5218]","[1253.96, 5709.18]"
73,"[1253, 5218]","[1253.96, 5709.18]"
74,"[1253, 5218]","[1253.96, 5709.18]"
75,"[1253, 5218]","[1253.96, 5709.18]"
76,"[1253, 5218]","[1253.96, 5709.18]"
77,"[1253, 5218]","[1253.96, 5709.18]"
78,"[1253, 5218]","[1253.96, 5709.18]"
79,"[1253, 5218]","[1253.96, 5709.18]"
80,"[1253, 5218]","[1253.96, 5709.18]"
81,"[1253, 5218]","[1253.96, 5709.18]"
82,"[1253, 5218]","[1253.96, 5709.18]"
83,"[1253, 5218]","[1253.96, 5709.18]"
84,"[1253, 5218]","[1253.96, 5709.18]"
85,"[1253, 5218]","[1253.96, 5709.18]"
86,"[1253, 5218]","[1253.96, 5709.18]"
87,"[1253, 5218]","[1253.96, 5709.18]"
88,"[1253, 5218]","[1253.96, 5709.18]"
89,"[1253, 5218]","[1253.96, 5709.18]"
90,"[1253, 5218]","[1253.96, 5705.38]"
91,"[1253, 5218]","[1253.96, 5705.38]"
92,"[1253, 5218]","[1253.96, 5705.38]"
93,"[1253, 5218]","[1253.96, 5705.38]"
94,"[1253, 5218]","[1253.96, 5704.18]"
95,"[1253, 5218]","[1253.96, 5704.18]"
96,"[1253, 5218]","[1253.96, 5704.18]"
97,"[1253, 5218]","[1253.96, 5704.18]"
98,"[1253, 5218]","[1253.96, 5704.18]"
99,"[1253, 5218]","[1253.96, 5704.18]"
100,"[1253, 5218]","[1253.96, 5704.18]"
101,"[1253, 5218]","[1253.96, 5704.18]"
102,"[1253, 5218]","[1253.96, 5704.18]"
103,"[1253, 5218]","[1253.96, 5704.18]"
104,"[1253, 5218]","[1253.96, 5704.18]"
105,"[1253, 5218]","[1253.96, 5704.18]"
106,"[1253, 5218]","[1253.96, 5704.18]"
107,"[1253, 5218]","[1253.96, 5704.18]"
108,"[1253, 5218]","[1253.96, 5703.3]"
109,"[1253, 5218]","[1253.96, 5703.3]"
110,"[1253, 5218]","[1253.96, 5703.3]"
111,"[1253, 5218]","[1253.96, 5703.3]"
112,"[1253, 5218]","[1253.96, 5703.3]"
113,"[1253, 5218]","[1253.96, 5703.3]"
114,"[1253, 5218]","[1253.96, 5703.3]"
115,"[1253, 5218]","[1253.96, 5703.3]"
116,"[1253, 5218]","[1253.96, 5703.3]"
117,"[1253, 5218]","[1253.96, 5703.3]"
118,"[1253, 5218]","[1253.96, 5703.3]"
119,"[1253, 5218]","[1253.96, 5703.3]"
120,"[1253, 5218]","[1253.96, 5703.3]"
121,"[1253, 5218]","[1253.96, 5703.3]"
122,"[1253, 5218]","[1253.96, 5703.3]"
123,"[1253, 5218]","[1253.96, 5703.3]"
124,"[1253, 5218]","[1253.96, 5703.3]"
125,"[1253, 5218]","[1253.96, 5703.3]"
126,"[1253, 5218]","[1253.96, 5703.3]"
127,"[1253, 5218]","[1253.96, 5703.3]"
128,"[1253, 5218]","[1253.96, 5703.3]"
129,"[1253, 5218]","[1253.96, 5703.3]"
130,"[1253, 5218]","[1253.96, 5703.3]"
131,"[1253, 5218]","[1253.96, 5703.3]"
132,"[1253, 5218]","[1253.96, 5703.3]"
133,"[1253, 5218]","[1253.96, 5703.3]"
134,"[1253, 5218]","[1253.96, 5703.3]"
135,"[1253, 5218]","[1253.96, 5703.3]"
136,"[1253, 5218]","[1253.96, 5703.3]"
137,"[1253, 5218]","[1253.96, 5703.3]"
138,"[1253, 5218]","[1253.96, 5703.3]"
139,"[1253, 5218]","[1253.96, 5703.3]"
140,"[1253, 5218]","[1253.96, 5703.3]"
141,"[1253, 5218]","[1253.96, 5703.3]"
142,"[1253, 5218]","[1253.96, 5703.3]"
143,"[1253, 5218]","[1253.96, 5703.3]"
144,"[1253, 5218]","[1253.96, 5703.3]"
145,"[1253, 5218]","[1253.96, 5703.3]"
146,"[1253, 5218]","[1253.96, 5703.3]"
147,"[1253, 5218]","[1253.96, 5703.3]"
148,"[1253, 5218]","[1253.96, 5703.3]"
149,"[1253, 5218]","[1253.96, 5703.3]"
150,"[1253, 5218]","[1253.96, 5703.3]"
151,"[1253, 5218]","[1253.96, 5703.3]"
152,"[1253, 5218]","[1253.96, 5703.3]"
153,"[1253, 5218]","[1253.96, 5703.3]"
154,"[1253, 5218]","[1253.96, 5703.3]"
155,"[1253, 5218]","[1253.96, 5703.3]"
156,"[1253, 5218]","[1253.96, 5703.3]"
157,"[1253, 5218]","[1253.96, 5703.3]"
158,"[1253, 5218]","[1253.96, 5703.3]"
159,"[1253, 5218]","[1253.96, 5703.3]"
160,"[1253, 5218]","[1253.96, 5703.3]"
161,"[1253, 5218]","[1253.96, 5703.3]"
162,"[1253, 5218]","[1253.96, 5703.3]"
163,"[1253, 5218]","[1253.96, 5703.3]"
164,"[1253, 5218]","[1253.96, 5703.3]"
165,"[1253, 5218]","[1253.96, 5703.3]"
166,"[1253, 5218]","[1253.96, 5703.3]"
167,"[1253, 5218]","[1253.96, 5703.3]"
168,"[1253, 5218]","[1253.96, 5703.3]"
169,"[1253, 5218]","[1253.96, 5703.3]"
170,"[1253, 5218]","[1253.96, 5703.3]"
171,"[1253, 5218]","[1253.96, 5703.3]"
172,"[1253, 5218]","[1253.96, 5703.3]"
173,"[1253, 5218]","[1253.96, 5703.3]"
174,"[1253, 5218]","[1253.96, 5703.3]"
175,"[1253, 5218]","[1253.96, 5703.3]"
176,"[1253, 5218]","[1253.96, 5703.3]"
177,"[1253, 5218]","[1253.96, 5703.3]"
178,"[1253, 5218]","[1253.96, 5703.3]"
179,"[1253, 5218]","[1253.96, 5703.3]"
180,"[1253, 5218]","[1253.96, 5703.3]"
181,"[1253, 5218]","[1253.96, 5703.3]"
182,"[1253, 5218]","[1253.96, 5703.3]"
183,"[1253, 5218]","[1253.96, 5703.3]"
184,"[1253, 5218]","[1253.96, 5703.3]"
185,"[1253, 5218]","[1253.96, 5703.3]"
186,"[1253, 5218]","[1253.96, 5703.3]"
187,"[1253, 5218]","[1253.96, 5703.3]"
188,"[1253, 5218]","[1253.96, 5703.3]"
189,"[1253, 5218]","[1253.96, 5703.3]"
190,"[1253, 5218]","[1253.96, 5703.3]"
191,"[1253, 5218]","[1253.96, 5703.3]"
192,"[1253, 5218]","[1253.96, 5703.3]"
193,"[1253, 5218]","[1253.96, 5703.3]"
194,"[1253, 5218]","[1253.96, 5703.3]"
195,"[1253, 5218]","[1253.96, 5703.3]"
196,"[1253, 5218]","[1253.96, 5703.3]"
197,"[1253, 5218]","[1253.96, 5703.3]"
198,"[1253, 5218]","[1253.96, 5703.3]"
199,"[1253, 5218]","[1253.96, 5703.3]"
200,"[1253, 5218]","[1253.96, 5703.3]"
201,"[1253, 5218]","[1253.96, 5703.3]"
202,"[1253, 5218]","[1253.96, 5703.3]"
203,"[1253, 5218]","[1253.96, 5703.3]"
204,"[1253, 5218]","[1253.96, 5703.3]"
205,"[1253, 5218]","[1253.96, 5703.3]"
206,"[1253, 5218]","[1253.96, 5703.3]"
207,"[1253, 5218]","[1253.96, 5703.3]"
208,"[1253, 5218]","[1253.96, 5703.3]"
209,"[1253, 5218]","[1253.96, 5703.3]"
210,"[1253, 5218]","[1253.96, 5703.3]"
211,"[1253, 5218]","[1253.96, 5703.3]"
212,"[1253, 5218]","[1253.96, 5703.3]"
213,"[1253, 5218]","[1253.96, 5703.3]"
214,"[1253, 5218]","[1253.96, 5703.3]"
215,"[1253, 5218]","[1253.96, 5703.3]"
216,"[1253, 5218]","[1253.96, 5703.3]"
217,"[1253, 5218]","[1253.96, 5703.3]"
218,"[1253, 5218]","[1253.96, 5703.3]"
219,"[1253, 5218]","[1253.96, 5703.3]"
220,"[1253, 5218]","[1253.96, 5703.3]"
221,"[1253, 5218]","[1253.96, 5703.3]"
222,"[1253, 5218]","[1253.96, 5703.3]"
223,"[1253, 5218]","[1253.96, 5703.3]"
224,"[1253, 5218]","[1253.96, 5703.3]"
225,"[1253, 5218]","[1253.96, 5703.3]"
226,"[1253, 5218]","[1253.96, 5703.3]"
227,"[1253, 5218]","[1253.96, 5703.3]"
228,"[1253, 5218]","[1253.96, 5703.3]"
229,"[1253, 5218]","[1253.96, 5703.3]"
230,"[1253, 5218]","[1253.96, 5703.3]"
231,"[1253, 5218]","[1253.96, 5703.3]"
232,"[1253, 5218]","[1253.96, 5703.3]"
233,"[1253, 5218]","[1253.96, 5703.3]"
234,"[1253, 5218]","[1253.96, 5703.3]"
235,"[1253, 5218]","[1253.96, 5698.38]"
236,"[1253, 5218]","[1253.96, 5698.38]"
237,"[1253, 5218]","[1253.96, 5692.0]"
238,"[1253, 5218]","[1253.96, 5680.88]"
239,"[1253, 5218]","[1253.96, 5674.5]"
240,"[1253, 5218]","[1253.96, 5663.38]"
241,"[1253, 5218]","[1253.96, 5652.26]"
242,"[1253, 5218]","[1253.96, 5652.26]"
243,"[1253, 5218]","[1253.96, 5634.62]"
244,"[1253, 5218]","[1253.96, 5612.42]"
245,"[1253, 5057]","[1253.96, 5586.16]"
246,"[1253, 5057]","[1253.96, 5576.52]"
247,"[1253, 5057]","[1253.96, 5567.98]"
248,"[1253, 5057]","[1253.96, 5554.18]"
249,"[1253, 5057]","[1253.96, 5547.84]"
250,"[1253, 5057]","[1253.96, 5542.56]"
251,"[1253, 5057]","[1253.96, 5542.56]"
252,"[1253, 5057]","[1253.96, 5535.96]"
253,"[1253, 5057]","[1253.96, 5526.12]"
254,"[1253, 5057]","[1253.96, 5522.34]"
255,"[1253, 5057]","[1253.96, 5522.34]"
256,"[1253, 5057]","[1253.96, 5518.22]"
257,"[1253, 5057]","[1253.96, 5518.22]"
258,"[1253, 5057]","[1253.96, 5516.0]"
259,"[1253, 5057]","[1253.96, 5516.0]"
260,"[1253, 5057]","[1253.96, 5516.0]"
261,"[1253, 5057]","[1253.96, 5516.0]"
