0,"[1875, 6825]","[2283.5, 7449.22]"
1,"[1875, 6277]","[2172.607843137255, 7237.081632653061]"
2,"[1771, 6277]","[2057.7, 7087.34]"
3,"[1710, 6277]","[1991.24, 6879.26]"
4,"[1710, 6277]","[1914.7, 6751.94]"
5,"[1710, 6104]","[1851.5, 6614.4]"
6,"[1710, 6009]","[1810.76, 6510.82]"
7,"[1701, 6009]","[1780.88, 6445.62]"
8,"[1441, 5819]","[1743.52, 6382.6]"
9,"[1441, 5819]","[1715.18, 6347.16]"
10,"[1441, 5819]","[1697.02, 6331.78]"
11,"[1441, 5819]","[1672.84, 6293.04]"
12,"[1441, 5819]","[1658.72, 6271.84]"
13,"[1441, 5819]","[1643.76, 6249.16]"
14,"[1441, 5701]","[1634.18, 6226.04]"
15,"[1441, 5701]","[1631.96, 6198.36]"
16,"[1441, 5701]","[1622.22, 6163.0]"
17,"[1441, 5701]","[1616.8, 6137.92]"
18,"[1441, 5701]","[1613.88, 6115.04]"
19,"[1418, 5701]","[1605.18, 6096.72]"
20,"[1418, 5701]","[1593.5, 6079.16]"
21,"[1418, 5701]","[1582.36, 6064.38]"
22,"[1418, 5701]","[1571.44, 6041.14]"
23,"[1418, 5701]","[1562.98, 6009.52]"
24,"[1418, 5701]","[1552.56, 5996.84]"
25,"[1418, 5701]","[1546.12, 5988.82]"
26,"[1418, 5701]","[1534.28, 5981.28]"
27,"[1418, 5701]","[1526.3, 5971.16]"
28,"[1418, 5701]","[1521.66, 5960.9]"
29,"[1418, 5701]","[1520.44, 5957.28]"
30,"[1418, 5701]","[1517.66, 5952.58]"
31,"[1418, 5701]","[1515.1, 5952.58]"
32,"[1354, 5701]","[1506.02, 5952.54]"
33,"[1354, 5701]","[1494.46, 5951.8]"
34,"[1354, 5701]","[1486.4, 5951.2]"
35,"[1353, 5701]","[1478.08, 5939.68]"
36,"[1349, 5701]","[1464.7, 5938.94]"
37,"[1349, 5701]","[1451.8, 5938.94]"
38,"[1349, 5701]","[1429.86, 5938.94]"
39,"[1301, 5701]","[1408.58, 5938.94]"
40,"[1301, 5701]","[1378.62, 5938.94]"
41,"[1301, 5701]","[1358.16, 5932.56]"
42,"[1259, 5701]","[1345.98, 5927.9]"
