0,"[1566, 6026]","[2204.7755102040815, 7341.35294117647]"
1,"[1566, 6026]","[2067.4, 7104.16]"
2,"[1566, 6026]","[1947.5, 6870.1]"
3,"[1340, 6026]","[1852.32, 6755.56]"
4,"[1340, 6026]","[1781.54, 6675.32]"
5,"[1340, 6026]","[1688.7, 6628.0]"
6,"[1340, 6026]","[1613.02, 6568.9]"
7,"[1170, 6026]","[1572.92, 6522.08]"
8,"[1170, 6026]","[1525.9, 6472.44]"
9,"[1170, 6026]","[1487.42, 6437.88]"
10,"[963, 6026]","[1437.84, 6397.14]"
11,"[963, 6026]","[1382.94, 6356.12]"
12,"[963, 6026]","[1335.5, 6312.6]"
13,"[963, 6026]","[1277.06, 6295.28]"
14,"[963, 5999]","[1224.26, 6275.68]"
15,"[963, 5999]","[1197.24, 6262.52]"
16,"[963, 5973]","[1154.0, 6242.18]"
17,"[930, 5973]","[1093.96, 6225.72]"
18,"[930, 5973]","[1058.18, 6221.5]"
19,"[930, 5973]","[1034.46, 6208.18]"
20,"[930, 5973]","[1019.54, 6205.24]"
21,"[930, 5851]","[999.56, 6187.86]"
22,"[930, 5851]","[983.6, 6186.86]"
23,"[930, 5851]","[974.6, 6176.32]"
24,"[930, 5800]","[961.62, 6153.3]"
25,"[930, 5800]","[957.58, 6141.86]"
26,"[930, 5800]","[957.04, 6132.26]"
27,"[930, 5329]","[954.58, 6101.34]"
28,"[930, 5329]","[953.58, 6087.9]"
29,"[930, 5329]","[953.58, 6085.88]"
30,"[930, 5329]","[953.58, 6070.42]"
31,"[930, 5329]","[953.58, 6068.84]"
32,"[886, 5329]","[950.88, 6068.84]"
33,"[882, 5329]","[945.36, 6068.56]"
34,"[842, 5329]","[940.16, 6068.56]"
35,"[842, 5329]","[932.72, 6068.28]"
36,"[787, 5329]","[922.14, 6068.28]"
37,"[787, 5329]","[910.98, 6068.0]"
38,"[787, 5329]","[895.9, 6067.94]"
39,"[787, 5329]","[882.28, 6047.98]"
40,"[787, 5329]","[865.4, 6047.92]"
41,"[787, 5329]","[854.56, 6043.1]"
42,"[787, 5329]","[841.92, 6043.1]"
43,"[787, 5329]","[830.92, 6035.68]"
44,"[787, 5329]","[813.5, 6035.68]"
45,"[787, 5329]","[799.36, 6018.62]"
46,"[787, 5329]","[789.04, 5970.14]"
47,"[787, 5329]","[787.0, 5964.14]"
48,"[787, 5329]","[787.0, 5941.18]"
49,"[787, 5329]","[787.0, 5929.72]"
50,"[787, 5329]","[787.0, 5920.94]"
51,"[787, 5329]","[787.0, 5907.24]"
52,"[787, 5329]","[787.0, 5901.8]"
53,"[787, 5329]","[787.0, 5901.8]"
54,"[787, 5329]","[787.0, 5900.42]"
55,"[787, 5304]","[787.0, 5883.96]"
56,"[787, 5304]","[787.0, 5875.56]"
57,"[787, 5304]","[787.0, 5858.62]"
58,"[787, 5304]","[787.0, 5858.62]"
59,"[787, 5304]","[787.0, 5855.26]"
60,"[787, 5304]","[787.0, 5849.18]"
61,"[787, 5304]","[787.0, 5844.58]"
62,"[787, 5304]","[787.0, 5840.66]"
63,"[787, 5304]","[787.0, 5838.3]"
64,"[787, 5304]","[787.0, 5838.3]"
65,"[787, 5304]","[787.0, 5838.3]"
66,"[787, 5304]","[787.0, 5838.3]"
67,"[787, 5304]","[787.0, 5838.3]"
68,"[787, 5304]","[787.0, 5838.3]"
69,"[787, 5304]","[787.0, 5835.32]"
70,"[787, 5304]","[787.0, 5835.32]"
71,"[787, 5304]","[787.0, 5835.32]"
72,"[787, 5304]","[787.0, 5835.32]"
73,"[787, 5304]","[787.0, 5828.76]"
74,"[787, 5304]","[787.0, 5818.98]"
75,"[787, 5304]","[787.0, 5818.98]"
76,"[787, 5304]","[787.0, 5818.98]"
77,"[787, 5304]","[787.0, 5818.98]"
78,"[787, 5304]","[787.0, 5812.58]"
79,"[787, 5304]","[787.0, 5812.58]"
80,"[787, 5304]","[787.0, 5812.58]"
81,"[787, 5304]","[787.0, 5812.58]"
82,"[778, 5304]","[786.82, 5812.48]"
83,"[778, 5304]","[786.82, 5812.48]"
84,"[778, 5304]","[786.82, 5812.48]"
85,"[778, 5304]","[786.82, 5812.48]"
86,"[778, 5304]","[786.82, 5812.48]"
87,"[778, 5304]","[786.82, 5810.9]"
88,"[778, 5304]","[786.82, 5810.9]"
89,"[778, 5304]","[786.82, 5810.9]"
90,"[778, 5304]","[786.82, 5810.9]"
91,"[778, 5304]","[786.82, 5810.9]"
92,"[778, 5304]","[786.82, 5810.9]"
93,"[778, 5304]","[786.82, 5810.9]"
94,"[778, 5304]","[786.82, 5810.9]"
95,"[778, 5304]","[786.82, 5810.9]"
96,"[778, 5304]","[786.82, 5810.9]"
97,"[778, 5304]","[786.82, 5810.9]"
98,"[778, 5304]","[786.82, 5810.9]"
99,"[778, 5304]","[786.82, 5810.9]"
100,"[778, 5304]","[786.82, 5810.9]"
101,"[778, 5304]","[786.82, 5810.9]"
102,"[778, 5304]","[786.82, 5810.9]"
103,"[778, 5304]","[786.82, 5810.9]"
104,"[778, 5304]","[786.82, 5810.9]"
105,"[778, 5304]","[786.82, 5810.9]"
106,"[778, 5304]","[786.82, 5810.9]"
107,"[778, 5304]","[786.82, 5810.9]"
108,"[778, 5304]","[786.82, 5810.9]"
109,"[778, 5304]","[786.82, 5810.9]"
110,"[778, 5304]","[786.82, 5810.9]"
111,"[778, 5304]","[786.82, 5810.9]"
112,"[778, 5304]","[786.82, 5810.9]"
113,"[778, 5304]","[786.82, 5810.9]"
114,"[778, 5304]","[786.82, 5810.9]"
115,"[778, 5304]","[786.82, 5810.9]"
116,"[778, 5304]","[786.82, 5810.9]"
117,"[778, 5304]","[786.82, 5810.9]"
118,"[778, 5304]","[786.82, 5810.9]"
119,"[778, 5304]","[786.82, 5810.9]"
120,"[778, 5304]","[786.82, 5799.32]"
121,"[778, 5304]","[786.82, 5784.08]"
122,"[778, 5304]","[786.82, 5779.28]"
123,"[778, 5304]","[786.82, 5779.28]"
124,"[778, 5304]","[786.82, 5774.58]"
125,"[778, 5304]","[786.82, 5774.58]"
126,"[778, 5304]","[786.82, 5769.88]"
127,"[778, 5304]","[786.82, 5769.88]"
128,"[778, 5304]","[786.82, 5769.88]"
129,"[778, 5304]","[786.82, 5769.88]"
130,"[778, 5304]","[786.82, 5769.88]"
131,"[778, 5304]","[786.82, 5769.88]"
132,"[778, 5304]","[786.82, 5769.88]"
133,"[778, 5304]","[786.82, 5769.88]"
134,"[778, 5304]","[786.82, 5769.88]"
135,"[778, 5304]","[786.82, 5769.88]"
136,"[778, 5304]","[786.82, 5769.88]"
137,"[778, 5304]","[786.82, 5769.88]"
138,"[778, 5304]","[786.82, 5769.88]"
139,"[778, 5304]","[786.82, 5769.88]"
140,"[778, 5304]","[786.82, 5769.88]"
141,"[778, 5304]","[786.82, 5769.88]"
142,"[778, 5304]","[786.82, 5769.88]"
143,"[778, 5304]","[786.82, 5769.88]"
144,"[778, 5304]","[786.82, 5769.88]"
145,"[778, 5304]","[786.82, 5769.88]"
146,"[778, 5304]","[786.82, 5769.88]"
147,"[778, 5304]","[786.82, 5769.88]"
148,"[778, 5304]","[786.82, 5769.88]"
149,"[778, 5304]","[786.82, 5769.88]"
150,"[778, 5304]","[786.82, 5769.88]"
151,"[778, 5304]","[786.82, 5769.88]"
152,"[778, 5304]","[786.82, 5769.88]"
153,"[778, 5304]","[786.82, 5769.88]"
154,"[778, 5304]","[786.82, 5769.88]"
155,"[778, 5304]","[786.82, 5769.88]"
156,"[778, 5304]","[786.82, 5769.88]"
157,"[778, 5304]","[786.82, 5769.88]"
158,"[778, 5304]","[786.82, 5769.88]"
159,"[778, 5304]","[786.82, 5769.88]"
160,"[778, 5304]","[786.82, 5769.88]"
161,"[778, 5304]","[786.82, 5769.88]"
162,"[778, 5304]","[786.82, 5769.88]"
163,"[778, 5304]","[786.82, 5769.88]"
164,"[778, 5304]","[786.82, 5769.88]"
165,"[778, 5304]","[786.82, 5768.54]"
166,"[778, 5304]","[786.82, 5768.54]"
167,"[778, 5304]","[786.82, 5767.66]"
168,"[778, 5304]","[786.82, 5767.66]"
169,"[778, 5304]","[786.82, 5767.66]"
170,"[778, 5304]","[786.82, 5767.66]"
171,"[778, 5304]","[786.82, 5767.66]"
172,"[778, 5304]","[786.82, 5767.66]"
173,"[778, 5304]","[786.82, 5767.66]"
174,"[778, 5304]","[786.82, 5767.66]"
175,"[778, 5304]","[786.82, 5767.66]"
176,"[778, 5304]","[786.82, 5767.66]"
177,"[778, 5304]","[786.82, 5767.66]"
178,"[778, 5304]","[786.82, 5767.66]"
179,"[778, 5304]","[786.82, 5767.66]"
180,"[778, 5304]","[786.82, 5767.66]"
181,"[778, 5304]","[786.82, 5767.66]"
182,"[778, 5304]","[786.82, 5767.66]"
183,"[778, 5304]","[786.82, 5767.66]"
184,"[778, 5304]","[786.82, 5759.0]"
185,"[778, 5304]","[786.82, 5759.0]"
186,"[778, 5304]","[786.82, 5759.0]"
187,"[778, 5304]","[786.82, 5759.0]"
188,"[778, 5304]","[786.82, 5759.0]"
189,"[778, 5304]","[786.82, 5759.0]"
190,"[778, 5304]","[786.82, 5759.0]"
191,"[778, 5304]","[786.82, 5759.0]"
192,"[778, 5304]","[786.82, 5759.0]"
193,"[778, 5304]","[786.82, 5759.0]"
194,"[778, 5304]","[786.82, 5758.42]"
195,"[778, 5304]","[786.82, 5758.42]"
196,"[778, 5304]","[786.82, 5751.96]"
197,"[778, 5304]","[786.82, 5751.96]"
198,"[778, 5304]","[786.82, 5751.96]"
199,"[778, 5304]","[786.82, 5751.96]"
200,"[778, 5304]","[786.82, 5751.96]"
201,"[778, 5304]","[786.82, 5751.96]"
202,"[778, 5304]","[786.82, 5751.96]"
203,"[778, 5304]","[786.82, 5745.96]"
204,"[778, 5304]","[786.82, 5745.96]"
205,"[778, 5304]","[786.82, 5745.96]"
206,"[778, 5304]","[786.82, 5745.96]"
207,"[778, 5304]","[786.82, 5745.96]"
208,"[778, 5304]","[786.82, 5745.96]"
209,"[778, 5304]","[786.82, 5744.2]"
210,"[778, 5304]","[786.82, 5742.56]"
211,"[778, 5304]","[786.82, 5742.56]"
212,"[778, 5304]","[786.82, 5742.56]"
