0,"[1814, 6354]","[2182.7843137254904, 7197.897959183673]"
1,"[1740, 6172]","[2066.22, 7000.14]"
2,"[1480, 6172]","[1959.86, 6883.52]"
3,"[1480, 6172]","[1882.38, 6794.1]"
4,"[1387, 5898]","[1770.76, 6721.3]"
5,"[1387, 5898]","[1684.5, 6669.56]"
6,"[1371, 5898]","[1575.82, 6609.96]"
7,"[1356, 5893]","[1518.38, 6465.16]"
8,"[1356, 5824]","[1480.06, 6314.38]"
9,"[1356, 5824]","[1433.16, 6195.0]"
10,"[1356, 5596]","[1418.3, 6105.24]"
11,"[1268, 5447]","[1402.54, 6027.12]"
12,"[1268, 5447]","[1388.5, 5951.9]"
13,"[1268, 5447]","[1382.16, 5883.7]"
14,"[1268, 5447]","[1380.94, 5827.66]"
15,"[1268, 5447]","[1377.42, 5788.04]"
16,"[1268, 5447]","[1372.16, 5763.28]"
17,"[1268, 5447]","[1367.06, 5751.9]"
18,"[1268, 5447]","[1364.92, 5741.04]"
19,"[1268, 5447]","[1363.8, 5739.4]"
20,"[1268, 5447]","[1362.64, 5737.48]"
21,"[1268, 5447]","[1361.86, 5734.64]"
22,"[1268, 5447]","[1356.64, 5732.84]"
23,"[1268, 5447]","[1354.52, 5726.26]"
24,"[1221, 5447]","[1343.32, 5712.64]"
25,"[1221, 5447]","[1336.78, 5703.64]"
26,"[1221, 5447]","[1327.74, 5691.24]"
27,"[1221, 5447]","[1315.76, 5678.72]"
28,"[1221, 5447]","[1300.94, 5665.38]"
29,"[1221, 5447]","[1283.28, 5660.56]"
30,"[1221, 5447]","[1263.12, 5643.9]"
31,"[1174, 5447]","[1252.62, 5626.88]"
32,"[1171, 5447]","[1247.18, 5602.46]"
33,"[1115, 5293]","[1236.68, 5578.98]"
34,"[1084, 5293]","[1231.98, 5563.82]"
35,"[1084, 5293]","[1226.34, 5540.2]"
36,"[1084, 5293]","[1217.22, 5536.88]"
37,"[1084, 5293]","[1210.54, 5535.04]"
38,"[1084, 5293]","[1203.5, 5533.06]"
39,"[1084, 5293]","[1199.24, 5533.06]"
40,"[1084, 5293]","[1188.94, 5533.06]"
41,"[1084, 5293]","[1180.74, 5533.06]"
42,"[1084, 5293]","[1176.94, 5533.06]"
43,"[1084, 5293]","[1169.78, 5529.34]"
44,"[1084, 5293]","[1164.5, 5529.34]"
45,"[1084, 5293]","[1160.16, 5526.52]"
46,"[1084, 5293]","[1153.26, 5523.78]"
47,"[1084, 5293]","[1150.52, 5523.78]"
48,"[1084, 5293]","[1145.3, 5523.78]"
49,"[1084, 5293]","[1141.36, 5523.78]"
