0,"[1766, 6943]","[2277.037037037037, 7700.434782608696]"
1,"[1685, 6817]","[2106.1960784313724, 7611.693877551021]"
2,"[1685, 6572]","[2031.1176470588234, 7427.0204081632655]"
3,"[1685, 6572]","[1986.8909090909092, 7173.422222222222]"
4,"[1595, 6572]","[1901.8235294117646, 7316.571428571428]"
5,"[1438, 6572]","[1785.6734693877552, 7260.529411764706]"
6,"[1438, 6572]","[1753.76, 7281.14]"
7,"[1429, 6572]","[1701.8333333333333, 7256.346153846154]"
8,"[1320, 6572]","[1732.7916666666667, 7201.096153846154]"
9,"[1320, 6572]","[1717.1, 7178.0]"
10,"[1265, 6572]","[1633.74, 7206.98]"
11,"[1227, 6572]","[1598.0192307692307, 7131.4375]"
12,"[1227, 6572]","[1508.3877551020407, 7097.9607843137255]"
13,"[1227, 6504]","[1553.5686274509803, 7079.9795918367345]"
14,"[1206, 6504]","[1477.7021276595744, 7063.962264150943]"
15,"[1206, 6366]","[1423.7755102040817, 7041.274509803921]"
16,"[1206, 6366]","[1427.3333333333333, 6940.591836734694]"
17,"[1206, 6366]","[1390.06, 6884.56]"
18,"[1160, 6314]","[1392.8235294117646, 6832.734693877551]"
19,"[1160, 6298]","[1349.42, 6735.14]"
20,"[1156, 6298]","[1334.9803921568628, 6674.142857142857]"
21,"[1156, 6298]","[1386.2830188679245, 6662.148936170212]"
22,"[1156, 6298]","[1357.7254901960785, 6755.673469387755]"
23,"[1156, 6182]","[1328.9148936170213, 6853.88679245283]"
24,"[1156, 6182]","[1378.6153846153845, 6748.6875]"
25,"[1136, 6182]","[1422.6415094339623, 6728.446808510638]"
26,"[1094, 6182]","[1310.7708333333333, 6854.038461538462]"
27,"[1094, 5564]","[1347.063829787234, 6853.018867924528]"
28,"[1094, 5564]","[1283.3541666666667, 6816.0]"
29,"[1094, 5564]","[1273.265306122449, 6832.588235294118]"
30,"[1094, 5564]","[1309.6666666666667, 6672.434782608696]"
31,"[1094, 5564]","[1286.08, 6728.38]"
32,"[1044, 5564]","[1192.061224489796, 6730.098039215686]"
33,"[1044, 5564]","[1190.04, 6647.82]"
34,"[1020, 5564]","[1180.9375, 6799.057692307692]"
35,"[1020, 5564]","[1155.875, 6773.7692307692305]"
36,"[1020, 5564]","[1144.6326530612246, 6659.9607843137255]"
37,"[1020, 5564]","[1206.14, 6644.72]"
38,"[1020, 5564]","[1220.76, 6610.2]"
39,"[1020, 5564]","[1173.9795918367347, 6633.745098039216]"
40,"[1020, 5564]","[1239.5192307692307, 6594.416666666667]"
41,"[1020, 5564]","[1196.56, 6606.94]"
42,"[1020, 5564]","[1212.6037735849056, 6523.31914893617]"
43,"[1020, 5564]","[1213.6153846153845, 6483.145833333333]"
44,"[1020, 5564]","[1096.8936170212767, 6716.603773584906]"
45,"[1020, 5564]","[1176.36, 6546.66]"
46,"[953, 5564]","[1109.0588235294117, 6337.877551020408]"
47,"[953, 5564]","[1100.36, 6405.06]"
48,"[953, 5564]","[1241.8490566037735, 6291.085106382979]"
49,"[953, 5564]","[1119.32, 6392.46]"
50,"[953, 5533]","[1131.14, 6384.0]"
51,"[953, 5533]","[1113.6470588235295, 6287.0]"
