0,"[1648, 4845]","[2357.2156862745096, 5920.877551020408]"
1,"[1346, 4845]","[2189.2884615384614, 5640.083333333333]"
2,"[1346, 4823]","[2051.3137254901962, 5486.7959183673465]"
3,"[1346, 4823]","[1958.9, 5330.18]"
4,"[1346, 4823]","[1835.64, 5208.72]"
5,"[1346, 4823]","[1744.1, 5122.88]"
6,"[1346, 4591]","[1594.74, 5054.14]"
7,"[1346, 4591]","[1460.98, 5027.52]"
8,"[1346, 4591]","[1396.72, 5008.7]"
9,"[1250, 4539]","[1342.16, 4975.8]"
10,"[1250, 4539]","[1340.24, 4971.32]"
11,"[1250, 4539]","[1338.32, 4958.94]"
12,"[1250, 4539]","[1336.4, 4920.76]"
13,"[1250, 4539]","[1332.56, 4863.6]"
14,"[1250, 4539]","[1328.72, 4785.24]"
15,"[1228, 4539]","[1320.78, 4746.82]"
16,"[1179, 4539]","[1313.6, 4718.52]"
17,"[1179, 4411]","[1302.58, 4692.14]"
18,"[1179, 4221]","[1296.38, 4657.24]"
19,"[1179, 4162]","[1283.5, 4625.52]"
20,"[1094, 4162]","[1263.34, 4608.4]"
21,"[1094, 4162]","[1235.72, 4604.96]"
22,"[1094, 4162]","[1222.54, 4585.38]"
23,"[1094, 4162]","[1216.84, 4563.24]"
24,"[1094, 4074]","[1211.16, 4536.68]"
25,"[1094, 4074]","[1197.92, 4498.36]"
26,"[1094, 4074]","[1191.12, 4428.32]"
27,"[1094, 4074]","[1185.42, 4370.88]"
28,"[1094, 4074]","[1178.9, 4328.26]"
29,"[1094, 4028]","[1177.18, 4282.02]"
30,"[1094, 4028]","[1176.86, 4249.08]"
31,"[1094, 4028]","[1176.46, 4227.36]"
32,"[1094, 4028]","[1176.46, 4213.4]"
33,"[1094, 4028]","[1176.46, 4203.48]"
34,"[1014, 4028]","[1173.16, 4198.62]"
35,"[1014, 4028]","[1173.16, 4197.36]"
36,"[1014, 3970]","[1173.16, 4191.14]"
37,"[1014, 3970]","[1169.86, 4187.4]"
38,"[1014, 3970]","[1169.86, 4185.04]"
39,"[1014, 3970]","[1169.86, 4183.56]"
40,"[1014, 3970]","[1167.04, 4183.4]"
41,"[1014, 3970]","[1167.04, 4182.06]"
42,"[1014, 3970]","[1167.04, 4169.56]"
43,"[1014, 3970]","[1167.04, 4168.12]"
44,"[1014, 3970]","[1167.04, 4162.18]"
45,"[1014, 3970]","[1164.22, 4156.24]"
46,"[1014, 3970]","[1161.4, 4155.36]"
47,"[1014, 3970]","[1161.4, 4150.72]"
48,"[1014, 3970]","[1161.4, 4145.8]"
49,"[1014, 3970]","[1161.4, 4144.32]"
50,"[1014, 3970]","[1161.4, 4142.26]"
51,"[1014, 3970]","[1161.4, 4140.2]"
52,"[1014, 3970]","[1161.4, 4138.14]"
53,"[1014, 3970]","[1161.4, 4135.8]"
54,"[1014, 3970]","[1161.4, 4131.5]"
55,"[1014, 3970]","[1161.4, 4127.8]"
56,"[1014, 3970]","[1161.4, 4126.18]"
57,"[1014, 3970]","[1161.4, 4123.26]"
58,"[1014, 3970]","[1161.4, 4118.98]"
59,"[1014, 3970]","[1161.4, 4115.38]"
60,"[1014, 3970]","[1161.4, 4110.92]"
61,"[1014, 3970]","[1161.4, 4110.92]"
62,"[1014, 3970]","[1161.4, 4110.92]"
63,"[1014, 3970]","[1161.4, 4110.92]"
64,"[1014, 3970]","[1161.4, 4110.92]"
65,"[1014, 3970]","[1161.4, 4110.92]"
66,"[1014, 3970]","[1161.4, 4110.92]"
67,"[1014, 3970]","[1161.4, 4110.92]"
