0,"[1706, 4700]","[2263.7551020408164, 5913.098039215686]"
1,"[1706, 4553]","[2099.62, 5641.6]"
2,"[1706, 4103]","[1977.72, 5444.1]"
3,"[1706, 4103]","[1894.5, 5397.86]"
4,"[1305, 4103]","[1827.34, 5334.96]"
5,"[1305, 4103]","[1770.5, 5219.78]"
6,"[1305, 4103]","[1694.38, 5093.34]"
7,"[1228, 4103]","[1629.82, 5041.84]"
8,"[1228, 4103]","[1515.82, 5005.74]"
9,"[1228, 4103]","[1443.0, 4981.64]"
10,"[1228, 4103]","[1369.78, 4954.14]"
11,"[1228, 4103]","[1313.1, 4915.96]"
12,"[1228, 4103]","[1296.14, 4872.66]"
13,"[1228, 4103]","[1292.42, 4863.14]"
14,"[1228, 4103]","[1288.7, 4850.34]"
15,"[1228, 4103]","[1284.98, 4828.44]"
16,"[1228, 4103]","[1283.12, 4810.3]"
17,"[1228, 4103]","[1277.06, 4772.76]"
18,"[1228, 4103]","[1267.6, 4730.6]"
19,"[1228, 4103]","[1256.6, 4712.56]"
20,"[1228, 4103]","[1249.64, 4698.96]"
21,"[1228, 4103]","[1237.7, 4673.34]"
22,"[1228, 4103]","[1228.42, 4637.76]"
23,"[1228, 4103]","[1228.0, 4623.86]"
24,"[1228, 4103]","[1228.0, 4592.68]"
25,"[1228, 4103]","[1228.0, 4582.12]"
26,"[1228, 4103]","[1228.0, 4576.24]"
27,"[1228, 4103]","[1228.0, 4572.44]"
28,"[1228, 4103]","[1228.0, 4558.88]"
29,"[1228, 4103]","[1228.0, 4557.7]"
30,"[1228, 4103]","[1228.0, 4553.76]"
31,"[1228, 4103]","[1228.0, 4542.98]"
32,"[1228, 4103]","[1228.0, 4540.48]"
33,"[1228, 4103]","[1228.0, 4529.9]"
34,"[1228, 4103]","[1228.0, 4525.44]"
35,"[1228, 4103]","[1228.0, 4524.42]"
36,"[1228, 4103]","[1228.0, 4524.42]"
37,"[1228, 4103]","[1228.0, 4523.72]"
38,"[1228, 4103]","[1228.0, 4516.66]"
39,"[1228, 4103]","[1228.0, 4508.94]"
40,"[1228, 4103]","[1228.0, 4507.52]"
41,"[1228, 4103]","[1228.0, 4489.4]"
42,"[1228, 4103]","[1228.0, 4472.52]"
43,"[1228, 4046]","[1228.0, 4446.46]"
44,"[1228, 4046]","[1228.0, 4435.04]"
45,"[1228, 4046]","[1228.0, 4420.4]"
46,"[1228, 4046]","[1228.0, 4408.86]"
47,"[1228, 4046]","[1228.0, 4407.04]"
48,"[1228, 4046]","[1228.0, 4397.44]"
49,"[1228, 4046]","[1228.0, 4396.6]"
50,"[1228, 4046]","[1228.0, 4396.6]"
51,"[1228, 4046]","[1228.0, 4392.66]"
52,"[1228, 4046]","[1228.0, 4389.8]"
53,"[1228, 4046]","[1228.0, 4388.1]"
54,"[1228, 4046]","[1228.0, 4388.1]"
55,"[1228, 4046]","[1228.0, 4388.1]"
56,"[1228, 4046]","[1228.0, 4388.1]"
57,"[1228, 4046]","[1228.0, 4388.1]"
58,"[1228, 4046]","[1228.0, 4388.1]"
59,"[1228, 4046]","[1228.0, 4388.1]"
60,"[1228, 4046]","[1228.0, 4388.1]"
61,"[1228, 4046]","[1228.0, 4387.1]"
62,"[1228, 4046]","[1228.0, 4386.2]"
63,"[1228, 4046]","[1228.0, 4385.3]"
64,"[1228, 4046]","[1228.0, 4383.5]"
65,"[1228, 4046]","[1228.0, 4380.96]"
66,"[1228, 4046]","[1228.0, 4378.88]"
67,"[1228, 4046]","[1228.0, 4369.08]"
68,"[1228, 4046]","[1228.0, 4366.96]"
69,"[1228, 4046]","[1228.0, 4356.9]"
70,"[1228, 4046]","[1228.0, 4343.18]"
71,"[1228, 3804]","[1228.0, 4328.7]"
72,"[1228, 3804]","[1228.0, 4305.92]"
73,"[1228, 3804]","[1228.0, 4261.66]"
74,"[1228, 3804]","[1228.0, 4206.58]"
75,"[1228, 3804]","[1228.0, 4154.64]"
76,"[1228, 3804]","[1228.0, 4074.46]"
77,"[1228, 3804]","[1228.0, 3995.3]"
78,"[1228, 3804]","[1228.0, 3944.06]"
79,"[1228, 3804]","[1228.0, 3908.08]"
80,"[1228, 3804]","[1228.0, 3888.86]"
81,"[1228, 3804]","[1228.0, 3879.08]"
82,"[1228, 3804]","[1228.0, 3867.8]"
83,"[1228, 3804]","[1228.0, 3859.34]"
84,"[1228, 3804]","[1228.0, 3856.08]"
85,"[1228, 3804]","[1228.0, 3851.48]"
86,"[1228, 3804]","[1228.0, 3842.92]"
87,"[1228, 3804]","[1228.0, 3838.64]"
88,"[1228, 3721]","[1228.0, 3830.3]"
89,"[1228, 3721]","[1228.0, 3824.36]"
90,"[1228, 3721]","[1228.0, 3814.62]"
91,"[1228, 3678]","[1228.0, 3805.8]"
92,"[1228, 3678]","[1228.0, 3801.92]"
93,"[1228, 3678]","[1228.0, 3801.92]"
94,"[1228, 3678]","[1228.0, 3801.92]"
95,"[1228, 3678]","[1228.0, 3801.92]"
96,"[1228, 3678]","[1228.0, 3793.38]"
97,"[1228, 3678]","[1228.0, 3785.8]"
98,"[1228, 3678]","[1228.0, 3779.34]"
99,"[1228, 3678]","[1228.0, 3771.06]"
100,"[1228, 3678]","[1228.0, 3763.88]"
101,"[1228, 3678]","[1228.0, 3759.32]"
102,"[1228, 3678]","[1228.0, 3752.36]"
103,"[1228, 3678]","[1228.0, 3749.7]"
104,"[1228, 3678]","[1228.0, 3746.74]"
105,"[1228, 3678]","[1228.0, 3742.64]"
106,"[1228, 3678]","[1228.0, 3734.44]"
107,"[1228, 3620]","[1228.0, 3724.18]"
108,"[1228, 3620]","[1228.0, 3717.8]"
109,"[1228, 3620]","[1228.0, 3706.6]"
110,"[1228, 3620]","[1228.0, 3701.56]"
111,"[1228, 3620]","[1228.0, 3696.82]"
112,"[1228, 3620]","[1228.0, 3691.7]"
113,"[1228, 3620]","[1228.0, 3690.82]"
114,"[1228, 3620]","[1228.0, 3687.34]"
