0,"[1517, 4558]","[2175.627450980392, 5785.6122448979595]"
1,"[1517, 4558]","[2065.921568627451, 5589.65306122449]"
2,"[1517, 4558]","[1975.6530612244899, 5518.235294117647]"
3,"[1517, 4444]","[1873.3265306122448, 5424.823529411765]"
4,"[1517, 4444]","[1810.82, 5347.34]"
5,"[1517, 4444]","[1774.86, 5277.48]"
6,"[1517, 4444]","[1749.4, 5237.12]"
7,"[1517, 4444]","[1737.38, 5198.1]"
8,"[1517, 4444]","[1733.3, 5125.54]"
9,"[1517, 4444]","[1721.4, 5089.34]"
10,"[1517, 4444]","[1706.16, 5067.94]"
11,"[1480, 4444]","[1680.32, 5049.56]"
12,"[1480, 4444]","[1657.38, 5025.32]"
13,"[980, 4444]","[1601.98, 4993.9]"
14,"[980, 4444]","[1545.96, 4980.36]"
15,"[980, 4444]","[1485.76, 4973.6]"
16,"[980, 4444]","[1423.3, 4966.58]"
17,"[980, 4444]","[1353.58, 4954.38]"
18,"[980, 4444]","[1274.86, 4945.24]"
19,"[980, 4444]","[1167.58, 4937.32]"
20,"[980, 4444]","[1073.66, 4919.98]"
21,"[964, 4444]","[984.22, 4904.06]"
22,"[964, 4426]","[979.36, 4851.12]"
23,"[964, 4426]","[978.72, 4831.78]"
24,"[964, 4426]","[977.44, 4821.76]"
25,"[964, 4426]","[975.84, 4794.8]"
26,"[964, 4426]","[974.24, 4762.34]"
27,"[964, 4426]","[971.36, 4761.68]"
28,"[964, 4426]","[968.8, 4756.92]"
29,"[964, 4426]","[965.28, 4743.26]"
30,"[964, 4426]","[964.0, 4738.14]"
31,"[964, 4411]","[964.0, 4721.08]"
32,"[964, 4411]","[964.0, 4716.74]"
33,"[964, 4411]","[964.0, 4710.62]"
34,"[964, 4411]","[964.0, 4702.96]"
35,"[964, 4411]","[964.0, 4694.7]"
36,"[964, 4411]","[964.0, 4689.64]"
37,"[964, 4411]","[964.0, 4679.74]"
38,"[964, 4411]","[964.0, 4660.06]"
39,"[964, 4356]","[964.0, 4623.74]"
40,"[964, 4356]","[964.0, 4598.32]"
41,"[964, 4356]","[964.0, 4577.52]"
42,"[964, 4356]","[964.0, 4557.34]"
43,"[964, 4356]","[964.0, 4551.52]"
44,"[964, 4356]","[964.0, 4551.52]"
45,"[964, 4356]","[964.0, 4545.72]"
46,"[964, 4239]","[964.0, 4523.18]"
47,"[964, 4239]","[964.0, 4509.52]"
48,"[964, 4239]","[964.0, 4508.9]"
49,"[964, 4239]","[964.0, 4505.9]"
50,"[964, 4239]","[964.0, 4503.12]"
51,"[964, 4239]","[964.0, 4496.72]"
52,"[964, 4239]","[964.0, 4494.14]"
53,"[964, 4239]","[964.0, 4488.66]"
54,"[964, 4239]","[964.0, 4483.74]"
55,"[964, 4239]","[964.0, 4483.74]"
56,"[964, 4239]","[964.0, 4483.74]"
57,"[964, 4239]","[964.0, 4478.72]"
58,"[964, 4239]","[964.0, 4478.72]"
59,"[964, 4239]","[964.0, 4478.72]"
60,"[964, 4239]","[964.0, 4477.24]"
61,"[964, 4239]","[964.0, 4473.32]"
62,"[964, 4239]","[964.0, 4473.32]"
63,"[964, 4239]","[964.0, 4473.32]"
