0,"[1750, 5202]","[2295.6862745098038, 6029.938775510204]"
1,"[1654, 4563]","[2164.529411764706, 5715.877551020408]"
2,"[1654, 4563]","[2082.470588235294, 5543.571428571428]"
3,"[1654, 4563]","[2029.14, 5430.44]"
4,"[1654, 4563]","[1962.8163265306123, 5368.058823529412]"
5,"[1654, 4563]","[1913.12, 5315.2]"
6,"[1654, 4563]","[1893.76, 5277.38]"
7,"[1618, 4563]","[1847.1, 5239.22]"
8,"[1618, 4563]","[1813.1, 5192.48]"
9,"[1618, 4563]","[1794.44, 5164.56]"
10,"[1618, 4563]","[1782.86, 5163.12]"
11,"[1618, 4563]","[1774.26, 5139.38]"
12,"[1618, 4563]","[1763.98, 5105.64]"
13,"[1618, 4563]","[1744.94, 5087.66]"
14,"[1618, 4563]","[1712.08, 5063.3]"
15,"[1618, 4563]","[1683.48, 4991.9]"
16,"[1618, 4472]","[1664.14, 4915.0]"
17,"[1618, 4472]","[1647.1, 4882.68]"
18,"[1397, 4472]","[1631.54, 4826.04]"
19,"[1397, 4472]","[1630.26, 4797.48]"
20,"[1352, 4304]","[1624.04, 4737.16]"
21,"[1352, 4304]","[1618.28, 4701.78]"
22,"[1352, 4304]","[1606.42, 4683.5]"
23,"[1352, 4304]","[1572.58, 4670.84]"
24,"[1280, 4304]","[1536.62, 4664.92]"
25,"[1280, 4304]","[1491.34, 4645.36]"
26,"[1280, 4304]","[1415.84, 4629.4]"
27,"[1280, 4304]","[1376.62, 4618.86]"
28,"[1239, 4304]","[1360.9, 4597.62]"
29,"[1239, 4304]","[1345.18, 4573.5]"
30,"[1239, 4304]","[1333.06, 4544.0]"
31,"[1239, 4304]","[1321.28, 4528.44]"
32,"[1173, 4304]","[1311.9, 4522.14]"
33,"[1173, 4267]","[1303.54, 4514.72]"
34,"[1173, 4267]","[1297.78, 4503.94]"
35,"[1173, 4267]","[1287.24, 4488.78]"
36,"[1173, 4233]","[1274.74, 4453.02]"
37,"[1173, 4233]","[1274.74, 4425.04]"
38,"[1173, 4233]","[1273.28, 4404.8]"
39,"[1173, 4211]","[1271.02, 4391.02]"
40,"[1173, 4155]","[1267.62, 4361.16]"
41,"[1173, 4155]","[1264.58, 4344.94]"
42,"[1173, 4043]","[1261.58, 4324.72]"
43,"[1173, 4043]","[1259.48, 4299.4]"
44,"[1128, 4043]","[1253.3, 4288.3]"
45,"[1128, 4043]","[1252.18, 4281.62]"
46,"[1128, 4043]","[1249.68, 4275.42]"
47,"[1128, 4043]","[1244.18, 4268.5]"
48,"[1128, 4043]","[1237.32, 4264.5]"
49,"[1128, 4043]","[1235.46, 4264.5]"
50,"[1128, 4043]","[1232.12, 4263.92]"
51,"[1128, 4043]","[1224.32, 4263.76]"
52,"[1128, 4043]","[1220.18, 4262.8]"
53,"[1128, 4043]","[1216.5, 4262.8]"
54,"[1128, 4043]","[1209.34, 4262.8]"
55,"[1128, 4043]","[1205.98, 4262.8]"
56,"[1128, 4043]","[1203.64, 4262.36]"
57,"[1128, 4043]","[1201.66, 4262.36]"
58,"[1128, 4043]","[1200.88, 4262.36]"
59,"[1128, 4043]","[1199.32, 4262.36]"
60,"[1128, 4043]","[1198.54, 4262.36]"
61,"[1128, 4043]","[1196.98, 4262.36]"
62,"[1128, 4043]","[1196.98, 4262.36]"
63,"[1128, 4043]","[1196.98, 4262.36]"
64,"[1128, 4043]","[1195.42, 4262.36]"
65,"[1128, 4043]","[1191.38, 4262.36]"
66,"[1128, 4043]","[1188.32, 4262.36]"
67,"[1128, 4043]","[1185.06, 4262.36]"
68,"[1128, 4043]","[1183.5, 4262.36]"
69,"[1128, 4043]","[1182.72, 4262.36]"
70,"[1128, 4043]","[1181.16, 4262.36]"
71,"[1128, 4043]","[1178.82, 4262.36]"
72,"[1128, 4043]","[1175.7, 4262.36]"
73,"[1123, 4043]","[1172.14, 4262.36]"
74,"[1123, 4043]","[1172.14, 4262.36]"
75,"[1123, 4043]","[1172.14, 4262.36]"
76,"[1123, 4043]","[1172.14, 4262.36]"
77,"[1101, 4043]","[1170.64, 4262.36]"
78,"[1101, 4043]","[1170.64, 4262.36]"
79,"[1101, 4043]","[1170.64, 4262.36]"
80,"[1101, 4043]","[1170.64, 4262.36]"
81,"[1101, 4043]","[1170.64, 4262.36]"
82,"[1101, 4043]","[1170.64, 4262.36]"
83,"[1101, 4043]","[1170.5, 4262.36]"
84,"[1101, 4043]","[1170.5, 4262.36]"
85,"[1101, 4043]","[1170.5, 4262.36]"
86,"[1101, 4043]","[1170.5, 4262.36]"
87,"[1101, 4043]","[1170.5, 4262.36]"
88,"[1101, 4043]","[1170.5, 4262.36]"
89,"[1101, 4043]","[1170.5, 4262.36]"
90,"[1101, 4043]","[1170.5, 4262.02]"
91,"[1101, 4043]","[1170.5, 4262.02]"
92,"[1101, 4043]","[1170.5, 4262.02]"
93,"[1101, 4043]","[1170.5, 4262.02]"
94,"[1101, 4043]","[1170.5, 4262.02]"
95,"[1101, 4043]","[1170.5, 4262.02]"
96,"[1101, 4043]","[1170.5, 4262.02]"
97,"[1101, 4043]","[1170.5, 4262.02]"
98,"[1101, 4043]","[1170.5, 4262.02]"
99,"[1101, 4043]","[1170.5, 4262.02]"
100,"[1101, 4043]","[1170.5, 4262.02]"
101,"[1101, 4043]","[1170.5, 4262.02]"
102,"[1101, 4043]","[1170.5, 4262.02]"
103,"[1101, 4043]","[1170.5, 4262.02]"
104,"[1101, 4043]","[1170.5, 4262.02]"
105,"[1101, 4043]","[1170.5, 4262.02]"
106,"[1101, 4043]","[1170.5, 4262.02]"
107,"[1101, 4043]","[1170.5, 4262.02]"
108,"[1101, 4043]","[1170.5, 4262.02]"
109,"[1101, 4043]","[1170.5, 4262.02]"
110,"[1101, 4043]","[1170.5, 4262.02]"
111,"[1101, 4043]","[1170.5, 4262.02]"
112,"[1101, 4043]","[1170.5, 4262.02]"
113,"[1101, 4043]","[1170.5, 4262.02]"
114,"[1101, 4043]","[1170.5, 4262.02]"
115,"[1101, 4043]","[1170.5, 4262.02]"
116,"[1101, 4043]","[1170.5, 4262.02]"
117,"[1101, 4043]","[1170.5, 4262.02]"
118,"[1101, 4043]","[1170.5, 4262.02]"
119,"[1101, 4043]","[1170.5, 4262.02]"
120,"[1101, 4043]","[1170.5, 4262.02]"
121,"[1101, 4043]","[1170.5, 4262.02]"
122,"[1101, 4043]","[1170.5, 4262.02]"
123,"[1101, 4043]","[1170.5, 4262.02]"
124,"[1101, 4043]","[1170.5, 4262.02]"
125,"[1101, 4043]","[1170.5, 4262.02]"
126,"[1101, 4043]","[1170.5, 4262.02]"
127,"[1101, 4043]","[1170.5, 4262.02]"
128,"[1101, 4043]","[1170.5, 4262.02]"
129,"[1101, 4043]","[1170.5, 4262.02]"
130,"[1101, 4043]","[1170.5, 4262.02]"
131,"[1101, 4043]","[1170.5, 4262.02]"
132,"[1101, 4043]","[1170.5, 4262.02]"
133,"[1101, 4043]","[1170.5, 4262.02]"
134,"[1101, 4043]","[1170.5, 4262.02]"
135,"[1101, 4043]","[1170.5, 4262.02]"
136,"[1101, 4043]","[1170.5, 4262.02]"
137,"[1101, 4043]","[1170.5, 4262.02]"
138,"[1101, 4043]","[1170.5, 4262.02]"
139,"[1101, 4043]","[1170.5, 4262.02]"
140,"[1101, 4043]","[1170.5, 4262.02]"
141,"[1101, 4043]","[1170.5, 4262.02]"
142,"[1101, 4043]","[1170.5, 4262.02]"
143,"[1101, 4043]","[1170.5, 4262.02]"
144,"[1101, 4043]","[1170.5, 4262.02]"
145,"[1101, 4043]","[1170.5, 4262.02]"
146,"[1101, 4043]","[1170.5, 4262.02]"
147,"[1101, 4043]","[1170.5, 4262.02]"
148,"[1101, 4043]","[1170.5, 4262.02]"
149,"[1101, 4043]","[1170.5, 4262.02]"
150,"[1101, 4043]","[1170.5, 4262.02]"
151,"[1101, 4043]","[1170.5, 4262.02]"
152,"[1101, 4043]","[1170.5, 4262.02]"
153,"[1101, 4043]","[1170.5, 4262.02]"
154,"[1101, 4043]","[1170.5, 4262.02]"
155,"[1101, 4043]","[1170.5, 4262.02]"
156,"[1101, 4043]","[1170.5, 4262.02]"
157,"[1101, 4043]","[1170.5, 4262.02]"
158,"[1101, 4043]","[1170.5, 4262.02]"
159,"[1101, 4043]","[1170.5, 4262.02]"
160,"[1101, 4043]","[1170.5, 4262.02]"
161,"[1101, 4043]","[1170.5, 4262.02]"
162,"[1101, 4043]","[1170.5, 4262.02]"
163,"[1101, 4043]","[1170.5, 4262.02]"
164,"[1101, 4043]","[1170.5, 4262.02]"
165,"[1101, 4043]","[1170.5, 4262.02]"
166,"[1101, 4043]","[1170.5, 4262.02]"
167,"[1101, 4043]","[1170.5, 4262.02]"
168,"[1101, 4043]","[1170.5, 4262.02]"
169,"[1101, 4043]","[1170.5, 4262.02]"
170,"[1101, 4043]","[1170.5, 4262.02]"
171,"[1101, 4043]","[1170.5, 4262.02]"
172,"[1101, 4043]","[1170.5, 4262.02]"
173,"[1101, 4043]","[1170.5, 4262.02]"
174,"[1101, 4043]","[1170.5, 4262.02]"
175,"[1101, 4043]","[1170.5, 4262.02]"
176,"[1101, 4043]","[1170.5, 4262.02]"
177,"[1101, 4043]","[1170.5, 4262.02]"
178,"[1101, 4043]","[1170.5, 4262.02]"
179,"[1101, 4043]","[1170.5, 4262.02]"
180,"[1101, 4043]","[1170.5, 4262.02]"
181,"[1101, 4043]","[1170.5, 4262.02]"
182,"[1101, 4043]","[1170.5, 4262.02]"
183,"[1101, 4043]","[1170.5, 4262.02]"
184,"[1101, 4043]","[1170.5, 4262.02]"
185,"[1101, 4043]","[1170.5, 4262.02]"
186,"[1101, 4043]","[1170.5, 4262.02]"
187,"[1101, 4043]","[1170.5, 4262.02]"
188,"[1101, 4043]","[1170.5, 4262.02]"
189,"[1101, 4043]","[1170.5, 4262.02]"
190,"[1101, 4043]","[1170.5, 4262.02]"
191,"[1101, 4043]","[1170.5, 4262.02]"
192,"[1101, 4043]","[1170.5, 4262.02]"
193,"[1101, 4043]","[1170.5, 4262.02]"
194,"[1101, 4043]","[1170.5, 4262.02]"
195,"[1101, 4043]","[1170.5, 4262.02]"
196,"[1101, 4043]","[1170.5, 4262.02]"
197,"[1101, 4043]","[1170.5, 4262.02]"
198,"[1101, 4043]","[1170.5, 4262.02]"
199,"[1101, 4043]","[1170.5, 4262.02]"
200,"[1101, 4043]","[1170.5, 4262.02]"
201,"[1101, 4043]","[1170.5, 4262.02]"
202,"[1101, 4043]","[1170.5, 4262.02]"
203,"[1101, 4043]","[1170.5, 4262.02]"
204,"[1101, 4043]","[1170.5, 4262.02]"
205,"[1101, 4043]","[1170.5, 4262.02]"
206,"[1101, 4043]","[1170.5, 4262.02]"
207,"[1101, 4043]","[1170.5, 4262.02]"
208,"[1101, 4043]","[1170.5, 4262.02]"
209,"[1101, 4043]","[1170.5, 4262.02]"
210,"[1101, 4043]","[1170.5, 4262.02]"
211,"[1101, 4043]","[1170.5, 4262.02]"
212,"[1101, 4043]","[1170.5, 4262.02]"
213,"[1101, 4043]","[1170.5, 4262.02]"
214,"[1101, 4043]","[1170.5, 4262.02]"
215,"[1101, 4043]","[1170.5, 4262.02]"
216,"[1101, 4043]","[1170.5, 4262.02]"
217,"[1101, 4043]","[1170.5, 4262.02]"
218,"[1101, 4043]","[1170.5, 4262.02]"
219,"[1101, 4043]","[1170.5, 4262.02]"
220,"[1101, 4043]","[1170.5, 4262.02]"
221,"[1101, 4043]","[1170.5, 4262.02]"
222,"[1101, 4043]","[1170.5, 4262.02]"
223,"[1101, 4043]","[1170.5, 4262.02]"
224,"[1101, 4043]","[1170.5, 4262.02]"
225,"[1101, 4043]","[1170.5, 4262.02]"
226,"[1101, 4043]","[1170.5, 4262.02]"
227,"[1101, 4043]","[1170.5, 4262.02]"
228,"[1101, 4043]","[1170.5, 4262.02]"
229,"[1101, 4043]","[1170.5, 4262.02]"
230,"[1101, 4043]","[1170.5, 4262.02]"
231,"[1101, 4043]","[1170.5, 4262.02]"
232,"[1101, 4043]","[1170.5, 4262.02]"
233,"[1101, 4043]","[1170.5, 4262.02]"
234,"[1101, 4043]","[1170.5, 4262.02]"
235,"[1101, 4043]","[1170.5, 4262.02]"
236,"[1101, 4043]","[1170.5, 4262.02]"
237,"[1101, 4043]","[1170.5, 4262.02]"
238,"[1101, 4043]","[1170.5, 4262.02]"
239,"[1101, 4043]","[1170.5, 4262.02]"
240,"[1101, 4043]","[1170.5, 4262.02]"
241,"[1101, 4043]","[1170.5, 4262.02]"
242,"[1101, 4043]","[1170.5, 4262.02]"
243,"[1101, 4043]","[1170.5, 4262.02]"
244,"[1101, 4043]","[1170.5, 4262.02]"
245,"[1101, 4043]","[1170.5, 4262.02]"
246,"[1101, 4043]","[1170.5, 4262.02]"
247,"[1101, 4043]","[1170.5, 4262.02]"
248,"[1101, 4043]","[1170.5, 4262.02]"
249,"[1101, 4043]","[1170.5, 4262.02]"
250,"[1101, 4043]","[1170.5, 4262.02]"
251,"[1101, 4043]","[1170.5, 4262.02]"
252,"[1101, 4043]","[1170.5, 4262.02]"
253,"[1101, 4043]","[1170.5, 4262.02]"
254,"[1101, 4043]","[1170.5, 4262.02]"
255,"[1101, 4043]","[1170.5, 4262.02]"
256,"[1101, 4043]","[1170.5, 4262.02]"
257,"[1101, 4043]","[1170.5, 4262.02]"
258,"[1101, 4043]","[1170.5, 4262.02]"
259,"[1101, 4043]","[1170.5, 4262.02]"
260,"[1101, 4043]","[1170.5, 4262.02]"
261,"[1101, 4043]","[1170.5, 4262.02]"
262,"[1101, 4043]","[1170.5, 4262.02]"
263,"[1101, 4043]","[1170.5, 4262.02]"
264,"[1101, 4043]","[1170.5, 4262.02]"
265,"[1101, 4043]","[1170.5, 4262.02]"
266,"[1101, 4043]","[1170.5, 4262.02]"
267,"[1101, 4043]","[1170.5, 4262.02]"
268,"[1101, 4043]","[1170.5, 4262.02]"
269,"[1101, 4043]","[1170.5, 4262.02]"
270,"[1101, 4043]","[1170.5, 4262.02]"
271,"[1101, 4043]","[1170.5, 4262.02]"
272,"[1101, 4043]","[1170.5, 4262.02]"
273,"[1101, 4043]","[1170.5, 4262.02]"
274,"[1101, 4043]","[1170.5, 4262.02]"
275,"[1101, 4043]","[1170.5, 4262.02]"
276,"[1101, 4043]","[1170.5, 4262.02]"
277,"[1101, 4043]","[1170.5, 4262.02]"
278,"[1101, 4043]","[1170.5, 4262.02]"
279,"[1101, 4043]","[1170.5, 4262.02]"
280,"[1101, 4043]","[1170.5, 4262.02]"
281,"[1101, 4043]","[1170.5, 4262.02]"
282,"[1101, 4043]","[1170.5, 4262.02]"
283,"[1101, 4043]","[1170.5, 4262.02]"
284,"[1101, 4043]","[1170.5, 4262.02]"
285,"[1101, 4043]","[1170.5, 4262.02]"
286,"[1101, 4043]","[1170.5, 4262.02]"
287,"[1101, 4043]","[1170.5, 4262.02]"
288,"[1101, 4043]","[1170.5, 4262.02]"
289,"[1101, 4043]","[1170.5, 4262.02]"
290,"[1101, 4043]","[1170.5, 4262.02]"
291,"[1101, 4043]","[1170.5, 4262.02]"
292,"[1101, 4043]","[1170.5, 4262.02]"
293,"[1101, 4043]","[1170.5, 4262.02]"
294,"[1101, 4043]","[1170.5, 4262.02]"
295,"[1101, 4043]","[1170.5, 4262.02]"
296,"[1101, 4043]","[1170.5, 4262.02]"
297,"[1101, 4043]","[1170.5, 4262.02]"
298,"[1101, 4043]","[1170.5, 4262.02]"
299,"[1101, 4043]","[1170.5, 4262.02]"
300,"[1101, 4043]","[1170.5, 4262.02]"
301,"[1101, 4043]","[1170.5, 4262.02]"
302,"[1101, 4043]","[1170.5, 4262.02]"
303,"[1101, 4043]","[1170.5, 4262.02]"
304,"[1101, 4043]","[1170.5, 4262.02]"
305,"[1101, 4043]","[1170.5, 4262.02]"
306,"[1101, 4043]","[1170.5, 4262.02]"
307,"[1101, 4043]","[1170.5, 4262.02]"
308,"[1101, 4043]","[1170.5, 4262.02]"
309,"[1101, 4043]","[1170.5, 4262.02]"
310,"[1101, 4043]","[1170.5, 4262.02]"
311,"[1101, 4043]","[1170.5, 4262.02]"
312,"[1101, 4043]","[1170.5, 4262.02]"
