0,"[1745, 5056]","[2328.2156862745096, 5693.285714285715]"
1,"[1745, 5056]","[2195.1, 5557.46]"
2,"[1745, 4955]","[2061.2244897959185, 5407.490196078431]"
3,"[1745, 4665]","[1996.078431372549, 5290.6122448979595]"
4,"[1745, 4665]","[1950.3921568627452, 5197.591836734694]"
5,"[1745, 4635]","[1911.18, 5127.06]"
6,"[1617, 4635]","[1872.8039215686274, 5081.285714285715]"
7,"[1617, 4635]","[1817.8235294117646, 5031.428571428572]"
8,"[1617, 4635]","[1776.22, 4966.38]"
9,"[1617, 4635]","[1746.76, 4931.18]"
10,"[1617, 4635]","[1723.94, 4905.1]"
11,"[1490, 4467]","[1694.96, 4871.04]"
12,"[1373, 4467]","[1645.36, 4853.76]"
13,"[1373, 4467]","[1613.42, 4844.12]"
14,"[1373, 4467]","[1576.94, 4833.16]"
15,"[1373, 4467]","[1564.12, 4826.76]"
16,"[1373, 4467]","[1535.46, 4822.38]"
17,"[1373, 4467]","[1508.64, 4817.62]"
18,"[1373, 4467]","[1479.4, 4816.62]"
19,"[1324, 4467]","[1438.52, 4805.76]"
20,"[1324, 4467]","[1430.52, 4778.42]"
21,"[1324, 4467]","[1426.44, 4769.38]"
22,"[1324, 4467]","[1421.24, 4743.26]"
23,"[1324, 4467]","[1417.94, 4732.26]"
24,"[1324, 4467]","[1411.36, 4726.52]"
25,"[1324, 4467]","[1404.98, 4725.26]"
26,"[1324, 4467]","[1401.64, 4723.64]"
27,"[1324, 4467]","[1396.8, 4722.16]"
28,"[1324, 4467]","[1393.36, 4721.52]"
29,"[1324, 4467]","[1384.44, 4719.62]"
30,"[1324, 4467]","[1381.22, 4719.54]"
31,"[1324, 4467]","[1379.3, 4711.38]"
32,"[1269, 4467]","[1373.66, 4706.78]"
33,"[1269, 4467]","[1367.0, 4706.76]"
34,"[1269, 4467]","[1363.92, 4701.6]"
35,"[1269, 4467]","[1355.12, 4693.18]"
36,"[1246, 4467]","[1343.36, 4690.12]"
37,"[1246, 4467]","[1338.48, 4688.54]"
38,"[1246, 4467]","[1330.4, 4687.14]"
39,"[1246, 4467]","[1326.9, 4680.9]"
40,"[1246, 4467]","[1323.62, 4677.7]"
41,"[1246, 4467]","[1323.02, 4677.7]"
42,"[1246, 4467]","[1322.42, 4677.7]"
43,"[1246, 4467]","[1322.42, 4677.7]"
44,"[1246, 4467]","[1322.42, 4677.7]"
45,"[1246, 4467]","[1320.34, 4677.7]"
46,"[1246, 4467]","[1320.34, 4677.7]"
47,"[1246, 4467]","[1320.34, 4677.0]"
48,"[1246, 4467]","[1320.34, 4672.58]"
49,"[1246, 4467]","[1318.86, 4672.58]"
50,"[1246, 4467]","[1317.38, 4672.58]"
51,"[1246, 4467]","[1315.9, 4672.58]"
52,"[1246, 4467]","[1315.9, 4664.26]"
53,"[1246, 4467]","[1315.9, 4664.26]"
54,"[1246, 4272]","[1315.9, 4654.52]"
55,"[1246, 4272]","[1315.9, 4653.74]"
56,"[1246, 4272]","[1315.9, 4644.18]"
57,"[1246, 4272]","[1315.9, 4639.74]"
58,"[1246, 4272]","[1315.9, 4635.3]"
59,"[1246, 4272]","[1314.98, 4629.88]"
60,"[1246, 4272]","[1314.06, 4629.38]"
61,"[1246, 4272]","[1314.06, 4628.92]"
62,"[1246, 4272]","[1312.02, 4628.92]"
63,"[1246, 4272]","[1309.98, 4628.92]"
64,"[1246, 4272]","[1309.06, 4628.92]"
65,"[1246, 4272]","[1306.1, 4628.92]"
66,"[1246, 4272]","[1304.26, 4622.54]"
67,"[1246, 4272]","[1302.12, 4622.54]"
68,"[1246, 4246]","[1300.84, 4613.04]"
69,"[1246, 4246]","[1299.58, 4612.28]"
70,"[1246, 4246]","[1297.94, 4612.28]"
71,"[1246, 4246]","[1296.72, 4612.28]"
72,"[1246, 4246]","[1295.6, 4610.64]"
73,"[1246, 4246]","[1294.48, 4608.3]"
74,"[1246, 4246]","[1291.12, 4605.12]"
75,"[1246, 4246]","[1291.12, 4605.12]"
76,"[1246, 4246]","[1290.0, 4603.7]"
77,"[1246, 4246]","[1287.76, 4600.96]"
78,"[1246, 4246]","[1285.52, 4600.96]"
79,"[1246, 4246]","[1284.4, 4594.36]"
80,"[1246, 4246]","[1284.4, 4591.46]"
81,"[1246, 4246]","[1284.4, 4588.7]"
82,"[1246, 4246]","[1284.4, 4577.98]"
83,"[1246, 4246]","[1284.4, 4570.86]"
84,"[1246, 4246]","[1284.4, 4555.54]"
85,"[1246, 4246]","[1284.4, 4548.78]"
86,"[1246, 4246]","[1284.4, 4531.54]"
87,"[1246, 4246]","[1284.4, 4524.28]"
88,"[1246, 4246]","[1284.4, 4515.14]"
89,"[1246, 4246]","[1284.4, 4502.2]"
90,"[1246, 4237]","[1284.4, 4490.26]"
91,"[1246, 4237]","[1284.4, 4488.0]"
92,"[1246, 4237]","[1284.4, 4472.92]"
93,"[1246, 4237]","[1284.4, 4458.2]"
94,"[1246, 4237]","[1284.4, 4449.46]"
95,"[1246, 4189]","[1284.4, 4427.94]"
96,"[1246, 4189]","[1284.4, 4412.0]"
97,"[1246, 4189]","[1284.4, 4393.78]"
98,"[1246, 4189]","[1284.4, 4393.78]"
99,"[1246, 4189]","[1284.4, 4387.52]"
100,"[1246, 4189]","[1284.4, 4384.34]"
101,"[1246, 4189]","[1284.4, 4381.08]"
102,"[1246, 4189]","[1284.4, 4377.46]"
103,"[1246, 4189]","[1284.4, 4374.36]"
104,"[1246, 4182]","[1284.4, 4367.6]"
105,"[1246, 4182]","[1284.4, 4360.84]"
106,"[1246, 4182]","[1284.4, 4345.82]"
107,"[1246, 4182]","[1284.4, 4342.36]"
108,"[1246, 4126]","[1284.4, 4327.86]"
