0,"[1500, 4927]","[2259.3061224489797, 5754.803921568628]"
1,"[1500, 4925]","[2052.204081632653, 5601.333333333333]"
2,"[1500, 4925]","[1896.9, 5505.64]"
3,"[1500, 4925]","[1768.68, 5407.24]"
4,"[1500, 4925]","[1692.36, 5333.18]"
5,"[1500, 4925]","[1650.38, 5261.64]"
6,"[1500, 4544]","[1621.44, 5185.22]"
7,"[1500, 4544]","[1592.08, 5130.74]"
8,"[1481, 4544]","[1546.82, 5067.76]"
9,"[1481, 4544]","[1517.08, 5006.44]"
10,"[1481, 4528]","[1504.22, 4956.52]"
11,"[1481, 4528]","[1500.2, 4908.86]"
12,"[1287, 4516]","[1495.36, 4838.36]"
13,"[1287, 4088]","[1491.1, 4764.4]"
14,"[1287, 4088]","[1491.1, 4721.0]"
15,"[1287, 4088]","[1482.58, 4666.22]"
16,"[1287, 4088]","[1470.24, 4628.68]"
17,"[1287, 4088]","[1454.08, 4581.8]"
18,"[1287, 4088]","[1437.6, 4554.74]"
19,"[1172, 4088]","[1389.06, 4528.46]"
20,"[1172, 4058]","[1342.52, 4489.58]"
21,"[1161, 4058]","[1284.48, 4448.02]"
22,"[1131, 4058]","[1277.5, 4431.88]"
23,"[1131, 4058]","[1268.76, 4408.7]"
24,"[1131, 4058]","[1266.52, 4376.5]"
25,"[1131, 4058]","[1259.8, 4347.6]"
26,"[1131, 4058]","[1247.56, 4317.08]"
27,"[1131, 3852]","[1240.12, 4253.58]"
28,"[1131, 3852]","[1234.72, 4225.94]"
29,"[1131, 3852]","[1224.36, 4185.88]"
30,"[1131, 3806]","[1213.92, 4154.86]"
31,"[1131, 3806]","[1206.04, 4132.36]"
32,"[1131, 3806]","[1194.12, 4111.28]"
33,"[1131, 3806]","[1184.06, 4088.72]"
34,"[1131, 3806]","[1173.2, 4069.72]"
35,"[1111, 3806]","[1158.8, 4046.28]"
36,"[1084, 3806]","[1148.96, 4023.76]"
37,"[1084, 3771]","[1139.86, 4003.46]"
38,"[1084, 3758]","[1134.32, 3978.18]"
39,"[1084, 3758]","[1129.34, 3966.6]"
40,"[1084, 3758]","[1126.38, 3953.92]"
41,"[1084, 3758]","[1124.74, 3945.62]"
42,"[1084, 3758]","[1123.8, 3932.78]"
43,"[1084, 3758]","[1123.48, 3926.12]"
44,"[1084, 3758]","[1123.16, 3916.4]"
45,"[1084, 3758]","[1122.84, 3916.4]"
46,"[1084, 3758]","[1122.2, 3912.28]"
47,"[1084, 3758]","[1120.92, 3908.52]"
48,"[1084, 3758]","[1120.6, 3902.54]"
49,"[1084, 3758]","[1119.64, 3896.82]"
50,"[1084, 3654]","[1118.68, 3885.52]"
